year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,0,0,-13,4,0,-132,90,2,80
1988,1,0,53,2,0,-54,87,0,86
1989,0,0,-4,4,0,-97,88,3,132
1990,0,0,-9,1,0,-34,89,1,120
1991,1,0,-4,4,0,-187,88,0,136
1992,1,0,25,2,0,-47,89,1,65
1993,1,0,-55,2,0,-185,83,4,208
1994,0,0,-12,6,0,-131,89,2,113
1995,0,0,-55,5,0,-108,91,1,143
1996,2,0,-121,4,0,-346,87,2,172
1997,0,0,-67,2,0,-168,87,2,198
1998,1,0,-69,4,0,-94,84,0,156
1999,1,0,-100,2,0,-277,83,5,109
2000,0,0,-91,1,0,-175,84,0,145
2001,0,0,-3,4,0,-76,83,11,121
2002,1,0,31,2,0,-5,89,0,103
2003,0,0,-11,2,0,-39,88,0,161
2004,0,0,-27,2,0,-131,88,0,107
2005,0,0,-93,2,0,-148,88,1,79
2006,0,0,-29,2,0,-132,83,1,216
2007,0,0,-10,3,0,-52,81,1,185
2008,0,0,-62,5,0,-185,87,0,109
2009,0,0,-25,4,0,-66,85,1,131
2010,0,0,-2,2,0,-81,88,0,131
2011,0,2,34,2,0,-13,89,0,178
2012,0,0,35,4,0,-95,90,2,97
2013,0,0,-16,5,0,-31,89,3,183
2014,0,0,23,4,0,-43,85,7,182
2015,1,0,-67,4,0,-105,79,3,117
2016,1,0,26,1,0,15,80,1,190
2016
2017,0,0,-79,2,0,-215,88,1,111
2018,1,0,-13,3,0,-70,83,1,151
2019,0,0,-61,1,0,-139,83,1,153
2020,1,0,-77,2,0,-144,90,0,121
2021,0,0,-49,4,0,-132,85,0,152
2022,0,0,-85,4,0,-179,78,1,158
2023,0,0,-119,3,0,-303,83,0,79
2024,1,0,-154,5,0,-331,76,4,70
2025,0,0,-57,3,0,-136,87,1,192
2026,0,0,-112,0,0,-277,81,5,139
2027,1,0,-156,3,0,-281,85,0,114
2028,1,0,3,7,0,-82,78,3,121
2029,0,0,-161,3,0,-291,86,0,195
2030,0,0,-94,2,0,-207,84,0,140
2031,0,0,-38,3,0,-77,76,0,203
2032,0,0,-85,2,0,-67,82,0,196
2033,0,0,-53,2,0,-58,82,3,204
2034,0,0,-11,2,0,-106,80,0,187
2035,4,0,-103,6,0,-206,82,2,148
2036,0,0,-65,6,0,-154,80,1,184
2037,0,0,-87,3,0,-167,81,2,144
2038,0,0,-76,2,0,-44,84,0,235
2039,0,0,-20,2,0,-84,80,2,146
2040,0,0,-52,3,0,-65,78,0,201
2041,0,0,-42,3,0,-147,85,1,99
2042,1,0,-29,3,0,-114,85,1,230
2043,0,0,-62,4,0,-165,88,0,72
2044,0,0,-40,3,0,-139,76,1,119
2045,0,0,-9,3,0,-22,83,0,196
2046,1,0,-25,4,0,-111,84,0,84
