year,annual-hydric-deficit
1987,-153
1988,-145
1989,-208
1990,-192
1991,-156
1992,390
1993,148
1994,95
1995,165
1996,113
1997,20
1998,321
1999,74
2000,278
2001,156
2002,20
2003,48
2004,203
2005,219
2006,-42
2007,108
2008,208
2009,52
2010,116
2011,142
2012,213
2013,26
2014,90
2015,252
2016,227
