year,annual-average-temperature
1987,-2.5
1988,-1.4
1989,0.8
1990,-0.2
1991,-0.7
1992,-0.6
1993,-1.2
1994,-0.8
1995,-0.7
1996,-0.5
1997,-0.6
1998,-2.1
1999,-0.6
2000,1.1
2001,-0.6
2002,-0.6
2003,0.1
2004,0.3
2005,1.4
2006,0.4
2007,0.8
2008,0.2
2009,0.3
2010,-1.2
2011,1.5
2012,-0.7
2013,0.8
2014,1.2
2015,1.3
2016,1.2
