year,annual-precipitations
1987,456
1988,395
1989,571
1990,331
1991,235
1992,403
1993,430
1994,370
1995,401
1996,496
1997,686
1998,368
1999,475
2000,521
2001,485
2002,443
2003,479
2004,327
2005,258
2006,345
2007,408
2008,408
2009,224
2010,486
2011,372
2012,314
2013,433
2014,394
2015,320
2016,440
