year,annual-frozen-days
1987,48
1988,56
1989,42
1990,53
1991,45
1992,73
1993,57
1994,36
1995,34
1996,32
1997,16
1998,39
1999,50
2000,36
2001,76
2002,55
2003,66
2004,100
2005,104
2006,69
2007,89
2008,79
2009,74
2010,63
2011,52
2012,93
2013,77
2014,48
2015,80
2016,53
