year,annual-average-temperature
1987,13.0
1988,12.2
1989,13.2
1990,12.4
1991,12.6
1992,12.2
1993,11.8
1994,12.9
1995,13.7
1996,12.6
1997,13.8
1998,13.1
1999,12.6
2000,12.8
2001,11.6
2002,12.0
2003,12.4
2004,11.4
2005,12.2
2006,13.1
2007,11.8
2008,11.8
2009,12.7
2010,12.3
2011,12.9
2012,12.0
2013,11.8
2014,12.4
2015,12.6
2016,12.7

min.,10
max.,17
steps,8
decimals
