year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,43,0,-269,9,11,-628,42,1,38
1988,28,1,-107,7,3,-439,48,6,101
1989,31,0,-268,10,1,-587,39,2,56
1990,30,0,-196,5,1,-528,38,1,44
1991,30,0,-249,9,13,-639,42,11,97
1992,30,0,-226,9,1,-558,37,11,79
1993,29,0,-264,9,2,-635,42,1,76
1994,23,0,-317,11,0,-669,37,14,22
1995,25,0,-225,10,6,-550,38,6,44
1996,33,0,-240,6,6,-536,38,7,121
1997,27,0,-231,9,10,-582,35,17,76
1998,29,2,-260,9,8,-630,39,8,125
1999,32,0,-199,10,12,-562,36,20,32
2000,31,0,-262,8,2,-637,41,17,19
2001,39,0,-237,10,8,-602,30,13,15
2002,29,2,-154,5,8,-488,42,17,82
2003,27,0,-281,9,9,-550,44,8,104
2004,36,0,-217,8,4,-578,39,7,48
2005,25,0,-214,9,2,-544,26,8,53
2006,33,0,-175,6,11,-553,55,24,91
2007,35,0,-292,8,11,-657,27,23,38
2008,24,0,-178,4,0,-506,43,12,78
2009,31,0,-228,9,0,-542,35,1,32
2010,48,0,-313,9,4,-661,26,15,30
2011,36,0,-279,8,4,-591,34,6,71
2012,39,0,-220,5,14,-529,28,13,61
2013,31,0,-306,7,3,-660,41,21,29
2014,40,0,-270,9,8,-605,25,4,114
2015,33,0,-191,8,4,-536,40,13,30
2016,16,0,-210,7,9,-588,54,13,40
2016
2017,47,0,-254,8,10,-606,32,1,111
2018,52,0,-329,11,19,-690,33,8,74
2019,45,0,-195,9,4,-533,36,6,7
2020,53,0,-299,9,7,-607,28,7,309
2021,32,0,-328,10,26,-705,34,0,90
2022,45,0,-241,6,17,-629,27,11,61
2023,38,0,-309,8,9,-649,32,10,55
2024,58,0,-290,7,16,-449,24,1,370
2025,35,1,-177,9,4,-538,33,4,80
2026,51,1,-318,8,8,-698,24,8,258
2027,39,0,-351,7,38,-787,22,0,66
2028,43,0,-260,10,20,-633,31,9,56
2029,41,0,-285,10,19,-665,29,0,118
2030,50,0,-322,10,9,-683,23,7,249
2031,34,0,-233,8,15,-483,42,4,61
2032,43,0,-314,9,11,-620,28,6,139
2033,33,0,-281,9,20,-610,31,1,172
2034,38,0,-299,9,15,-677,33,17,176
2035,55,0,-256,9,13,-561,26,3,202
2036,47,0,-252,9,25,-629,27,3,72
2037,38,0,-263,6,13,-624,42,3,202
2038,45,0,-286,11,6,-630,34,1,82
2039,44,0,-262,9,8,-581,43,11,89
2040,45,0,-299,9,19,-639,32,4,96
2041,48,0,-311,9,12,-648,27,5,271
2042,30,0,-184,8,20,-573,37,11,145
2043,38,0,-331,10,4,-633,38,1,68
2044,43,0,-239,8,30,-652,33,1,91
2045,43,0,-321,6,21,-633,25,13,111
2046,48,0,-298,9,16,-667,26,2,62

min,,0
max,,6
steps,,7
decimal
