year,annual-average-temperature
1987,13.8
1988,14.2
1989,15.3
1990,14.8
1991,14.4
1992,14.8
1993,14.8
1994,15.6
1995,15.1
1996,14.6
1997,15.7
1998,14.9
1999,15.2
2000,14.0
2001,14.8
2002,15.0
2003,15.2
2004,14.4
2005,14.2
2006,15.3
2007,14.9
2008,14.7
2009,15.2
2010,13.9
2011,15.2
2012,14.9
2013,14.3
2014,15.8
2015,15.5
2016,15.3
