year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,470,934,-801,-756,41,14.1,5147,103,21.7,17
1988,869,895,-354,-559,134,13.6,4980,85,21.8,18
1989,465,914,-804,-767,47,14.2,5195,87,20.7,10
1990,548,903,-690,-637,-43,13.5,4954,78,21.0,29
1991,693,996,-713,-690,15,13.0,4767,82,21.8,32
1992,652,893,-589,-665,80,13.9,5070,81,21.4,32
1993,725,965,-644,-695,123,14.0,5112,87,21.8,14
1994,560,990,-850,-794,56,13.5,4954,74,20.8,37
1995,562,898,-684,-714,61,14.2,5170,81,21.7,16
1996,615,987,-782,-734,-72,14.7,5360,90,21.8,15
1997,637,933,-699,-659,73,13.7,5001,69,20.8,32
1998,469,895,-789,-625,-30,14.0,5139,77,21.5,21
1999,501,931,-853,-701,-66,13.6,4963,95,22.4,45
2000,429,992,-973,-804,-94,13.3,4865,88,20.8,32
2001,696,945,-590,-768,118,14.2,5170,106,22.3,18
2002,655,890,-595,-570,-11,13.9,5102,84,21.5,28
2003,616,886,-602,-601,-37,13.9,5068,81,21.5,31
2004,472,940,-853,-703,-32,14.2,5181,95,21.4,24
2005,441,914,-829,-738,-42,14.3,5225,92,21.6,28
2006,671,891,-568,-569,-3,13.2,4846,90,21.8,40
2007,485,908,-758,-801,36,13.6,4991,87,21.8,40
2008,687,862,-519,-558,0,13.2,4827,74,20.1,31
2009,619,861,-589,-666,117,13.8,5041,66,19.7,14
2010,490,965,-841,-838,30,14.0,5123,95,21.1,27
2011,655,919,-621,-728,67,14.4,5255,90,21.8,9
2012,592,956,-726,-685,0,14.0,5111,88,21.7,32
2013,632,912,-647,-751,102,14.1,5154,85,21.4,28
2014,550,949,-755,-715,-35,14.2,5180,95,21.7,25
2015,721,892,-550,-629,81,14.0,5120,78,21.0,18
2016,622,876,-627,-659,57,13.2,4805,57,20.9,42
2016
2017,667,950,-634,-678,115,15.2,5565,105,22.4,9
2018,368,968,-961,-765,-120,14.9,5447,114,22.9,23
2019,482,933,-796,-758,-4,14.4,5272,111,22.2,18
2020,854,950,-452,-558,130,15.3,5586,120,22.6,16
2021,596,1090,-934,-878,-29,15.2,5534,107,23.9,15
2022,493,952,-815,-765,-56,15.0,5489,110,23.0,17
2023,456,973,-930,-795,-45,14.2,5167,102,22.0,27
2024,1014,1054,-481,-519,64,15.5,5666,113,22.4,11
2025,508,912,-748,-656,-42,14.3,5218,100,22.4,16
2026,731,1013,-682,-661,68,15.1,5511,115,23.1,20
2027,503,1088,-1001,-985,12,15.1,5496,97,23.6,8
2028,500,937,-770,-796,32,14.7,5370,110,23.6,17
2029,567,1014,-904,-816,-40,15.7,5739,107,23.3,6
2030,706,1067,-770,-726,-55,14.8,5400,102,22.3,15
2031,715,897,-532,-616,69,14.8,5398,97,22.7,7
2032,514,931,-784,-747,63,15.4,5628,100,22.0,12
2033,618,960,-727,-673,18,15.3,5586,109,23.8,15
2034,675,947,-652,-693,-7,14.7,5372,109,22.7,31
2035,704,946,-606,-590,7,15.4,5622,124,23.0,8
2036,595,971,-744,-733,31,15.4,5644,111,23.5,12
2037,880,947,-416,-605,221,14.5,5289,95,22.8,10
2038,467,926,-829,-759,-86,14.9,5424,93,21.3,6
2039,612,913,-668,-713,23,14.4,5262,89,21.3,24
2040,665,954,-666,-714,125,15.6,5711,117,23.4,6
2041,504,945,-814,-605,-89,14.8,5403,109,22.3,18
2042,589,927,-702,-593,-28,14.5,5295,92,23.7,32
2043,391,917,-915,-772,-115,15.0,5488,99,21.0,1
2044,575,975,-750,-734,35,15.2,5568,103,24.0,8
2045,521,951,-781,-693,17,14.5,5283,103,22.9,38
2046,431,976,-906,-859,13,15.4,5631,120,23.2,15

min,350,650,,,,12,4000,40,19
max,1050,1150,,,,18,6000,130,25
steps,11,11,,,,7,11,10,7
decimal



