year,annual-hydric-deficit
1987,-582
1988,-823
1989,-1199
1990,-712
1991,-751
1992,-776
1993,-847
1994,-636
1995,-571
1996,-499
1997,-860
1998,-824
1999,-646
2000,-463
2001,-873
2002,-483
2003,-843
2004,-904
2005,-868
2006,-1001
2007,-1005
2008,-463
2009,-697
2010,-535
2011,-656
2012,-928
2013,-643
2014,-363
2015,-754
2016,-777
