year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,276,753,-686,-647,-3,11.5,4424,111,22.4,111
1988,409,732,-571,-605,83,13.0,4843,132,21.8,70
1989,275,700,-692,-582,-31,13.1,4844,116,20.2,62
1990,362,684,-557,-572,6,12.2,4552,107,22.1,74
1991,256,762,-780,-667,-38,12.0,4427,103,20.8,82
1992,412,701,-532,-513,10,12.0,4481,109,21.4,80
1993,327,795,-779,-685,-37,12.3,4525,104,21.2,71
1994,400,784,-660,-634,10,13.0,4785,121,21.6,65
1995,289,727,-668,-616,9,12.8,4774,132,21.0,91
1996,404,832,-709,-688,-10,12.0,4511,117,21.6,102
1997,363,793,-713,-710,12,12.8,4743,118,21.7,76
1998,369,689,-560,-581,37,12.1,4567,108,22.1,85
1999,448,798,-631,-629,29,11.1,4221,98,20.9,101
2000,317,741,-699,-621,-23,11.4,4214,83,20.2,91
2001,320,641,-539,-451,-34,11.1,4219,102,21.2,99
2002,328,738,-653,-596,-6,13.8,5120,130,24.5,62
2003,339,727,-614,-583,14,11.7,4363,112,20.9,99
2004,355,736,-631,-583,-30,12.7,4700,112,22.1,76
2005,344,761,-678,-600,-51,13.0,4764,136,22.5,80
2006,374,696,-546,-497,-26,11.5,4395,106,20.7,100
2007,363,692,-566,-540,-17,12.3,4542,113,21.9,93
2008,403,723,-562,-575,-22,12.2,4598,121,21.0,81
2009,242,645,-636,-561,-46,10.9,4064,72,19.0,96
2010,364,704,-563,-572,21,12.0,4443,111,21.6,80
2011,305,722,-627,-618,-12,11.3,4332,109,22.0,102
2012,331,705,-626,-574,1,12.5,4654,115,21.3,67
2013,295,742,-681,-616,-45,11.8,4404,120,22.1,101
2014,265,705,-688,-625,-19,11.9,4534,101,22.0,79
2015,353,681,-589,-469,-16,12.7,4675,101,21.8,58
2016,332,698,-596,-583,30,12.1,4558,90,20.9,86
2016
2017,320,741,-696,-598,-33,14.0,5098,124,22.2,50
2018,378,722,-621,-615,74,13.6,4985,120,21.2,36
2019,280,754,-739,-640,-57,13.7,5042,138,24.1,75
2020,300,726,-667,-562,-43,12.7,4703,110,22.2,78
2021,479,765,-563,-581,19,12.6,4645,120,22.8,77
2022,313,649,-597,-510,-38,13.2,4818,102,21.9,54
2023,375,782,-749,-628,-49,13.5,4938,112,23.6,58
2024,359,789,-731,-645,-29,13.4,4920,115,22.6,61
2025,318,654,-590,-515,-20,13.4,4916,121,23.1,61
2026,261,777,-848,-693,-67,13.9,5073,115,22.6,39
2027,379,779,-734,-609,-51,14.5,5281,139,22.3,44
2028,371,694,-588,-528,-36,13.5,4973,116,22.6,67
2029,262,837,-902,-753,-57,13.5,4932,121,22.3,58
2030,352,792,-744,-663,-12,13.7,5026,121,23.0,64
2031,324,696,-620,-565,-21,13.1,4840,117,22.8,80
2032,334,694,-612,-567,-36,13.9,5100,127,21.5,41
2033,382,709,-614,-545,-19,14.4,5269,118,22.3,38
2034,245,740,-774,-690,-14,13.3,4907,134,22.8,77
2035,369,694,-557,-567,7,12.5,4588,113,20.4,78
2036,361,702,-601,-511,-69,13.8,5068,131,21.9,56
2037,343,755,-674,-603,6,14.0,5102,123,23.0,58
2038,246,745,-762,-659,-52,14.2,5176,125,23.0,41
2039,435,663,-488,-437,-48,13.0,4823,101,21.9,74
2040,321,818,-748,-692,-8,14.2,5208,145,24.4,80
2041,334,724,-655,-610,-35,13.1,4769,109,21.8,61
2042,419,689,-527,-500,27,12.9,4780,124,22.3,75
2043,297,716,-660,-576,0,12.6,4668,121,22.9,77
2044,447,708,-509,-533,108,12.8,4719,105,21.7,73
2045,404,696,-561,-483,-26,13.0,4795,112,21.9,72
2046,286,709,-658,-610,-12,12.1,4521,112,22.2,102

min,220,520,,,,9,3800,70,17
max,700,920,,,,16,5800,160,25
steps,11,11,,,,8,11,10,9
decimals
