year,annual-average-temperature
1987,14.8
1988,14.7
1989,14.6
1990,15.4
1991,14.3
1992,14.8
1993,15.2
1994,16.1
1995,14.5
1996,14.3
1997,14.2
1998,15.1
1999,15.4
2000,15.5
2001,15.6
2002,15.3
2003,15.0
2004,15.0
2005,14.9
2006,15.0
2007,16.0
2008,16.0
2009,15.1
2010,15.4
2011,14.6
2012,15.4
2013,15.5
2014,15.5
2015,15.4
2016,15.3

min,10
max,17
steps,8
decimals
