year,annual-estival-days
1987,131
1988,143
1989,133
1990,141
1991,128
1992,139
1993,152
1994,142
1995,135
1996,122
1997,135
1998,129
1999,150
2000,155
2001,159
2002,126
2003,146
2004,131
2005,142
2006,141
2007,140
2008,131
2009,144
2010,134
2011,145
2012,157
2013,158
2014,134
2015,145
2016,140
