year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,2543,12,-647,0
1988,2528,13,-605,1
1989,2229,10,-582,0
1990,2277,14,-572,0
1991,2272,12,-667,0
1992,2354,11,-513,0
1993,2251,12,-685,1
1994,2423,13,-634,2
1995,2607,10,-616,0
1996,2525,12,-688,0
1997,2335,13,-710,3
1998,2383,13,-581,0
1999,2194,8,-629,0
2000,2110,10,-621,0
2001,2215,12,-451,0
2002,2698,17,-596,0
2003,2281,9,-583,3
2004,2462,13,-583,1
2005,2557,14,-600,1
2006,2301,12,-497,1
2007,2238,13,-540,3
2008,2400,11,-575,0
2009,1949,13,-561,0
2010,2323,15,-572,0
2011,2370,13,-618,2
2012,2362,12,-574,0
2013,2432,15,-616,0
2014,2243,13,-625,0
2015,2177,11,-469,0
2016,2246,10,-583,1
2016
2017,2469,14,-598,3
2018,2363,10,-615,0
2019,2655,16,-640,1
2020,2418,11,-562,2
2021,2318,15,-581,4
2022,2164,14,-510,1
2023,2357,15,-628,1
2024,2461,12,-645,0
2025,2358,18,-515,0
2026,2391,14,-693,0
2027,2497,14,-609,0
2028,2456,13,-528,0
2029,2356,11,-753,5
2030,2555,14,-663,0
2031,2558,13,-565,0
2032,2470,14,-567,3
2033,2469,11,-545,0
2034,2449,15,-690,1
2035,2344,9,-567,0
2036,2509,13,-511,0
2037,2590,16,-603,0
2038,2561,17,-659,0
2039,2246,13,-437,0
2040,2981,16,-692,0
2041,2333,12,-610,1
2042,2279,14,-500,0
2043,2460,15,-576,1
2044,2327,13,-533,0
2045,2288,12,-483,0
2046,2412,12,-610,1

min,1800,10
max,3000,20
steps,9,11
decimals
