year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,1,0,32,2,0,0,88,2,213
1988,1,0,15,4,0,-58,87,8,109
1989,0,0,-60,5,0,-84,85,8,167
1990,0,0,43,1,0,42,91,9,115
1991,0,0,-98,3,0,-186,91,6,186
1992,0,0,-34,2,0,-52,91,1,193
1993,0,0,-18,4,0,-102,90,7,238
1994,1,0,-103,5,0,-183,90,3,205
1995,0,0,138,2,0,116,86,3,172
1996,0,0,-123,5,0,-269,86,14,97
1997,0,0,-66,4,0,-116,90,11,169
1998,0,0,82,1,0,91,89,1,263
1999,2,0,-141,6,0,-318,85,3,126
2000,1,0,-81,6,0,-159,88,1,177
2001,0,0,-27,2,0,18,85,0,198
2002,0,0,-60,3,0,-76,88,8,93
2003,0,0,-30,4,0,-38,87,6,206
2004,2,0,-13,6,0,-87,88,13,153
2005,0,0,-53,5,0,-157,84,5,155
2006,0,0,-40,2,0,-89,89,2,139
2007,0,1,-42,2,0,-16,91,8,202
2008,0,1,69,3,0,86,85,1,195
2009,2,1,-7,3,0,-86,80,7,138
2010,0,0,63,3,0,-63,90,8,78
2011,0,1,-73,3,0,-175,86,3,54
2012,0,0,-57,4,0,-66,89,1,162
2013,0,1,-5,3,0,-56,89,0,214
2014,0,0,-9,5,0,-98,88,3,157
2015,3,0,64,3,0,-69,82,2,102
2016,0,0,43,4,0,61,87,0,116
2016
2017,0,0,-5,4,0,-108,84,2,127
2018,0,3,-40,2,0,-82,86,5,218
2019,0,0,-62,3,0,-41,86,1,206
2020,0,0,49,2,0,20,89,4,214
2021,0,0,-161,5,0,-322,86,1,138
2022,1,0,-79,4,0,-106,83,2,237
2023,0,0,-96,2,0,-243,84,0,81
2024,1,0,-130,5,0,-313,74,0,55
2025,0,0,-35,1,0,-23,81,2,172
2026,0,0,-144,1,0,-290,81,0,100
2027,0,0,-22,1,0,-189,85,0,144
2028,0,0,-106,3,0,-177,81,1,164
2029,1,0,-83,4,0,-244,86,0,115
2030,0,0,-62,4,0,-182,84,2,250
2031,1,0,-12,1,0,-25,85,0,215
2032,0,0,-63,5,0,-147,80,5,220
2033,0,0,-85,5,0,-146,86,1,166
2034,0,2,-75,6,0,-158,79,1,149
2035,0,2,-50,2,0,-118,87,2,105
2036,0,0,-47,4,0,-89,85,2,94
2037,0,0,-116,5,0,-177,83,0,159
2038,0,1,-52,0,0,-130,89,6,114
2039,0,0,-80,3,0,-64,83,0,160
2040,0,0,25,2,0,-49,84,4,158
2041,0,0,-6,4,0,-109,88,2,142
2042,0,0,-36,2,0,-40,89,0,103
2043,0,0,-37,2,0,-83,80,0,130
2044,1,0,9,3,0,-44,86,0,195
2045,0,0,-55,2,0,-126,85,1,123
2046,0,0,9,4,0,-62,86,2,109
