year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1083,449,439,19,290,10.4,3811,5,15.4,19
1988,1148,447,514,-78,392,9.7,3540,2,15.1,22
1989,1022,439,392,-43,170,9.8,3588,1,15.6,18
1990,1023,441,384,17,201,9.6,3537,0,15.1,24
1991,902,559,83,-183,139,10.0,3660,0,15.6,21
1992,1053,438,416,9,176,9.7,3533,5,14.9,16
1993,995,635,16,-112,48,9.9,3628,1,15.3,22
1994,865,571,21,-187,70,9.9,3641,1,15.5,23
1995,1015,418,402,112,163,10.2,3737,0,15.3,12
1996,1009,643,20,-338,181,10.0,3653,1,14.6,27
1997,930,561,72,-154,156,9.8,3567,1,14.9,28
1998,1122,417,504,187,157,10.1,3701,1,15.0,19
1999,823,656,-210,-370,83,10.0,3669,2,15.3,19
2000,1020,562,163,-173,161,10.3,3756,3,15.8,15
2001,1045,439,415,-13,154,10.7,3894,5,15.2,8
2002,831,448,177,-129,204,10.2,3731,3,15.6,30
2003,1101,450,458,5,225,9.9,3602,6,15.2,20
2004,945,457,273,-65,161,9.7,3531,4,15.4,31
2005,851,452,207,-141,186,10.3,3745,2,15.5,18
2006,1141,452,499,-61,218,10.6,3866,4,15.9,10
2007,1058,424,443,-12,220,9.6,3512,3,15.1,31
2008,1055,428,439,81,126,9.7,3541,0,14.6,21
2009,947,456,295,-76,205,10.0,3655,4,15.9,20
2010,970,458,314,-45,265,10.0,3656,2,15.1,19
2011,846,456,186,-206,158,10.0,3641,0,15.5,18
2012,922,433,294,-73,205,10.5,3816,3,15.2,13
2013,966,429,339,-31,223,9.6,3516,0,14.1,14
2014,812,436,175,-61,123,10.0,3661,0,14.8,22
2015,975,457,325,-30,204,10.5,3839,6,15.9,19
2016,939,431,312,64,173,10.2,3729,0,15.1,6
2016
2017,982,452,330,-79,250,10.8,3932,1,16.0,8
2018,965,453,301,-17,233,10.6,3866,0,15.8,17
2019,973,448,324,-67,211,10.8,3957,0,15.4,3
2020,1171,464,499,67,237,11.0,4041,2,16.3,4
2021,1060,621,165,-331,287,10.9,3964,1,16.1,9
2022,924,443,274,-91,284,11.0,4021,7,16.5,9
2023,918,659,-104,-319,124,10.5,3854,0,16.1,14
2024,868,633,-44,-344,142,11.1,4066,1,15.9,2
2025,1050,447,409,32,227,11.1,4043,1,16.3,9
2026,1058,663,74,-354,232,10.7,3918,0,15.6,13
2027,1117,598,205,-168,149,10.7,3889,1,15.6,4
2028,975,457,322,-118,268,10.8,3938,5,16.1,9
2029,918,651,-105,-300,87,10.7,3896,1,15.5,9
2030,1000,608,108,-131,184,11.0,4022,1,15.9,13
2031,1282,458,630,65,306,10.7,3902,5,16.1,5
2032,1043,460,386,-101,232,10.4,3820,0,15.8,10
2033,873,464,207,-118,255,10.3,3759,0,15.8,14
2034,868,483,169,-126,179,10.6,3889,3,15.8,13
2035,863,468,189,-135,224,10.3,3758,0,16.1,26
2036,1037,452,385,-110,329,10.6,3886,2,15.9,13
2037,859,470,188,-180,179,10.7,3903,0,16.0,18
2038,1205,455,552,-106,394,10.8,3965,2,15.9,14
2039,886,461,215,-47,166,10.6,3875,1,16.4,25
2040,1117,451,464,-41,313,10.5,3855,0,15.4,22
2041,946,450,292,-61,136,11.1,4062,0,15.9,5
2042,886,437,252,-49,192,10.6,3876,0,15.6,8
2043,1161,461,506,-42,356,10.7,3910,2,15.3,8
2044,1123,447,470,-14,253,11.1,4061,5,16.5,9
2045,1002,436,361,-78,327,10.6,3866,0,14.9,3
2046,963,430,334,-47,218,10.6,3857,0,15.8,11
