year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,928,11,19,0
1988,810,11,-78,1
1989,851,12,-43,4
1990,781,10,17,2
1991,927,13,-183,4
1992,748,10,9,2
1993,932,12,-112,0
1994,837,12,-187,6
1995,868,12,112,1
1996,895,10,-338,1
1997,852,11,-154,1
1998,859,11,187,2
1999,907,12,-370,2
2000,944,11,-173,0
2001,949,10,-13,1
2002,933,11,-129,0
2003,870,10,5,3
2004,834,10,-65,1
2005,953,11,-141,0
2006,973,12,-61,0
2007,792,11,-12,2
2008,845,11,81,3
2009,952,11,-76,4
2010,868,10,-45,0
2011,905,12,-206,1
2012,903,10,-73,0
2013,748,9,-31,1
2014,791,11,-61,7
2015,1015,12,-30,2
2016,844,12,64,2
2016
2017,939,13,-79,0
2018,942,12,-17,0
2019,979,11,-67,0
2020,1010,12,67,0
2021,1016,11,-331,0
2022,1067,12,-91,0
2023,999,12,-319,0
2024,1154,11,-344,0
2025,1106,13,32,0
2026,1045,12,-354,0
2027,879,11,-168,1
2028,1051,13,-118,0
2029,935,12,-300,0
2030,1049,12,-131,2
2031,1011,11,65,0
2032,978,11,-101,0
2033,981,12,-118,0
2034,1049,11,-126,4
2035,1026,12,-135,1
2036,989,12,-110,1
2037,1033,12,-180,3
2038,983,13,-106,0
2039,1023,13,-47,0
2040,903,12,-41,8
2041,995,13,-61,0
2042,914,12,-49,0
2043,940,10,-42,3
2044,1019,12,-14,4
2045,848,11,-78,0
2046,932,12,-47,0
