year,annual-average-temperature
1987,10.2
1988,10.9
1989,11.8
1990,11.7
1991,10.5
1992,10.7
1993,10.7
1994,11.3
1995,11.7
1996,10.2
1997,11.4
1998,11.3
1999,11.4
2000,11.2
2001,11.1
2002,11.5
2003,11.5
2004,11.3
2005,11.3
2006,11.5
2007,11.7
2008,10.9
2009,11.1
2010,10.1
2011,11.9
2012,11.1
2013,11.0
2014,12.1
2015,11.7
2016,11.5
