year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1955,13,-437,1
1988,1810,12,-294,4
1989,1834,11,-280,1
1990,1986,11,-268,0
1991,1996,12,-391,0
1992,1798,10,-308,0
1993,1665,11,-345,1
1994,2107,13,-446,0
1995,1880,13,-194,0
1996,1932,13,-431,1
1997,1945,11,-334,0
1998,1780,13,-209,0
1999,2097,13,-419,2
2000,1855,13,-288,2
2001,1784,11,-318,3
2002,1930,14,-195,0
2003,2090,12,-443,0
2004,1907,13,-311,1
2005,1822,12,-285,0
2006,1893,13,-282,0
2007,1684,12,-188,0
2008,1811,10,-369,1
2009,1832,11,-368,0
2010,2045,13,-424,0
2011,2066,12,-444,0
2012,1824,12,-278,0
2013,1993,14,-382,0
2014,2067,11,-406,0
2015,1770,12,-250,2
2016,2052,13,-413,2
2016
2017,2343,15,-444,1
2018,2110,14,-416,0
2019,2265,15,-389,1
2020,2429,16,-528,0
2021,2104,14,-398,0
2022,2367,14,-421,1
2023,2188,15,-570,1
2024,1942,12,-465,0
2025,2268,13,-505,0
2026,2169,15,-507,0
2027,2166,13,-532,0
2028,2219,15,-372,0
2029,2353,15,-548,0
2030,2245,13,-463,0
2031,2277,14,-379,0
2032,2280,14,-430,0
2033,2326,13,-504,0
2034,2174,14,-535,0
2035,2022,15,-383,1
2036,2146,14,-462,0
2037,2135,14,-421,0
2038,2405,14,-535,0
2039,2430,15,-477,0
2040,2103,13,-417,0
2041,2181,14,-398,0
2042,2192,13,-462,0
2043,2241,13,-469,0
2044,2147,15,-424,0
2045,2270,14,-385,0
2046,2480,16,-569,0

min,1200,8,,0
max,2700,20,,8
steps,11,8,,9
decimal



