year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,564,675,-346,-437,51,12.8,4669,66,19.9,36
1988,719,638,-162,-294,140,12.7,4639,75,19.6,29
1989,792,666,-122,-280,108,13.0,4737,66,19.7,29
1990,852,693,-80,-268,76,13.2,4815,70,19.2,21
1991,691,742,-337,-391,6,12.5,4598,75,20.4,33
1992,628,662,-284,-308,37,12.8,4712,61,19.0,27
1993,812,721,-218,-345,61,12.5,4567,48,18.5,14
1994,607,762,-430,-446,-15,13.2,4816,94,20.5,27
1995,763,643,-126,-194,28,13.1,4770,62,20.0,25
1996,692,751,-359,-431,0,13.1,4787,75,21.3,25
1997,760,716,-225,-334,85,12.7,4652,68,19.4,29
1998,804,633,-65,-209,70,12.3,4513,64,19.9,25
1999,639,790,-468,-419,-35,13.1,4797,93,21.0,27
2000,808,716,-214,-288,19,12.9,4722,65,20.4,14
2001,751,643,-127,-318,164,12.3,4503,66,20.0,36
2002,842,643,-58,-195,141,13.5,4935,76,20.5,22
2003,512,710,-432,-443,73,13.2,4827,92,21.2,25
2004,753,665,-157,-311,71,12.8,4670,64,20.1,24
2005,637,639,-254,-285,12,13.1,4763,68,19.7,20
2006,613,665,-292,-282,-32,12.7,4674,67,20.0,35
2007,758,629,-99,-188,74,12.3,4496,54,19.3,27
2008,639,663,-259,-369,94,12.2,4491,58,19.5,39
2009,625,662,-278,-368,42,12.8,4659,65,20.0,20
2010,662,686,-267,-424,99,13.2,4836,78,20.9,33
2011,581,692,-332,-444,40,13.3,4850,94,20.4,18
2012,869,643,-18,-278,162,13.1,4797,62,18.7,15
2013,723,671,-186,-382,52,13.0,4750,71,21.0,28
2014,691,706,-265,-406,147,13.5,4924,86,19.8,20
2015,737,649,-157,-250,89,12.8,4667,66,19.0,23
2016,724,691,-193,-413,147,12.9,4736,82,21.1,26
2016
2017,594,736,-386,-444,29,14.6,5342,116,22.3,11
2018,556,684,-366,-416,74,14.0,5127,93,21.0,2
2019,587,702,-367,-389,76,14.6,5356,112,22.3,10
2020,511,751,-488,-528,46,14.7,5364,116,22.6,11
2021,788,749,-276,-398,56,14.5,5292,92,21.8,9
2022,647,760,-371,-421,-2,14.6,5345,119,21.9,5
2023,599,824,-525,-570,77,13.9,5058,93,21.5,17
2024,724,735,-309,-465,96,13.9,5094,75,20.3,5
2025,495,707,-461,-505,53,15.0,5488,104,20.6,6
2026,613,760,-452,-507,92,14.0,5092,91,21.3,17
2027,612,768,-459,-532,17,14.1,5158,98,21.7,11
2028,765,699,-190,-372,73,14.4,5287,116,21.8,9
2029,548,822,-610,-548,-22,14.8,5388,99,21.1,3
2030,749,795,-357,-463,36,14.3,5226,97,21.1,12
2031,664,696,-262,-379,60,14.1,5152,108,21.8,17
2032,716,719,-251,-430,127,14.5,5318,110,21.6,12
2033,512,742,-447,-504,19,13.9,5100,104,21.6,23
2034,629,719,-318,-535,125,13.0,4778,98,21.5,34
2035,655,673,-243,-383,98,13.3,4879,87,21.8,19
2036,579,684,-352,-462,104,13.8,5054,91,21.0,28
2037,572,705,-407,-421,33,14.4,5264,107,21.8,3
2038,459,739,-548,-535,33,15.2,5534,118,23.1,10
2039,624,764,-366,-477,90,14.6,5320,113,21.7,16
2040,578,679,-326,-417,44,13.7,5002,83,20.7,17
2041,524,710,-418,-398,-36,13.8,5032,95,20.9,25
2042,596,673,-322,-462,134,14.4,5275,88,21.2,7
2043,630,723,-341,-469,71,14.2,5210,100,21.7,18
2044,721,730,-226,-424,101,13.7,5025,88,20.7,9
2045,628,693,-321,-385,60,15.0,5482,109,21.3,3
2046,554,770,-462,-569,64,15.3,5593,138,22.7,4

min,300,500,,,,11,4200,40,18
max,900,1000,,,,17,6200,140,24
steps,11,11,,,,7,11,11,7
decimal



