year,annual-frozen-days
1987,40
1988,37
1989,28
1990,37
1991,42
1992,27
1993,35
1994,17
1995,35
1996,28
1997,29
1998,38
1999,33
2000,26
2001,31
2002,12
2003,30
2004,31
2005,64
2006,38
2007,30
2008,18
2009,32
2010,56
2011,25
2012,37
2013,26
2014,7
2015,27
2016,15
