year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,4,3,-47,6,2,-187,62,17,119
1988,10,6,-86,2,1,-186,65,15,88
1989,9,1,-83,4,1,-205,73,17,133
1990,6,2,-134,4,1,-222,54,5,99
1991,17,1,-133,4,2,-344,59,24,119
1992,11,2,-89,3,0,-215,55,28,76
1993,15,2,-116,3,2,-268,74,12,162
1994,16,4,-176,3,1,-436,55,16,135
1995,14,4,-34,4,3,-103,43,21,149
1996,4,0,-86,3,0,-259,65,23,59
1997,10,1,-63,4,4,-312,67,20,55
1998,12,2,-55,7,0,-211,55,39,106
1999,14,3,-161,2,4,-333,70,27,76
2000,21,1,-192,5,0,-370,41,18,123
2001,11,3,-52,2,6,-202,55,14,70
2002,9,9,-85,4,1,-232,53,33,88
2003,11,0,8,3,0,-80,69,35,151
2004,9,0,-99,5,7,-287,70,16,63
2005,16,2,-36,3,1,-210,53,21,69
2006,16,3,-166,4,4,-344,57,23,86
2007,5,0,-108,7,2,-294,51,18,58
2008,16,6,-85,2,2,-214,48,37,100
2009,10,0,-97,5,0,-281,67,8,96
2010,18,1,-117,3,5,-236,48,28,135
2011,12,0,-88,4,1,-299,58,25,81
2012,6,5,-74,3,0,-265,56,28,91
2013,13,0,-108,3,1,-274,61,26,85
2014,13,1,-101,2,2,-283,51,20,59
2015,10,0,-66,6,1,-275,58,10,55
2016,17,4,-98,6,0,-312,44,40,91
2016
2017,31,0,-93,4,2,-306,44,24,82
2018,24,7,-94,2,9,-282,51,5,97
2019,17,0,-69,1,5,-159,49,8,113
2020,17,2,-48,4,2,-244,59,8,95
2021,16,3,-105,1,1,-236,61,15,128
2022,28,0,-182,5,3,-337,42,8,59
2023,29,1,-215,3,5,-425,50,4,83
2024,23,1,-133,5,0,-322,45,22,95
2025,18,2,-43,4,4,-225,49,2,97
2026,31,0,-178,5,6,-384,46,10,54
2027,25,0,-123,2,5,-295,58,4,59
2028,25,2,-94,5,4,-273,47,18,105
2029,20,0,-152,4,0,-348,43,11,71
2030,17,4,-101,3,3,-272,51,10,106
2031,17,0,-85,5,4,-205,38,14,167
2032,28,1,-216,5,6,-387,40,11,129
2033,31,0,-144,7,6,-376,49,13,91
2034,20,2,-74,6,0,-262,59,12,101
2035,23,0,-76,3,6,-265,61,8,96
2036,24,3,-99,4,4,-291,48,23,113
2037,18,3,-75,3,2,-300,52,10,42
2038,38,2,-177,4,12,-381,45,3,141
2039,24,2,-126,4,0,-328,44,15,61
2040,24,0,-65,2,4,-231,42,10,75
2041,30,0,-112,5,2,-323,46,9,99
2042,43,0,-145,6,11,-349,35,11,105
2043,20,0,-175,4,4,-369,36,11,64
2044,15,2,-121,3,0,-297,52,9,117
2045,14,3,-51,3,0,-218,60,17,105
2046,15,0,-105,4,1,-273,46,7,88

min,,,,0
max,,,,16
steps,,,,9
decimal
