year,annual-hydric-deficit
1987,4
1988,41
1989,-353
1990,-186
1991,-256
1992,-134
1993,-201
1994,-82
1995,-75
1996,-222
1997,-35
1998,-126
1999,-54
2000,45
2001,183
2002,-99
2003,-377
2004,-253
2005,-251
2006,-60
2007,-13
2008,-23
2009,-177
2010,-269
2011,-334
2012,-191
2013,-68
2014,-73
2015,-388
2016,-169
