year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,11,28,-87,2,3,-210,59,32,90
1988,11,38,-47,5,11,-165,74,41,129
1989,7,45,-110,4,5,-262,55,38,94
1990,8,38,-117,4,2,-242,67,13,130
1991,13,28,-150,4,5,-321,69,26,71
1992,17,25,-104,4,9,-249,63,37,62
1993,4,36,-165,4,7,-354,52,20,99
1994,8,27,-106,4,10,-303,62,34,94
1995,9,26,-37,2,12,-152,70,36,103
1996,13,18,-139,4,14,-309,58,37,72
1997,0,30,-115,5,0,-255,73,32,90
1998,15,22,-140,5,8,-301,44,49,99
1999,7,18,-142,5,4,-333,54,38,80
2000,3,8,-120,3,6,-285,66,41,54
2001,16,18,-118,3,5,-271,55,30,48
2002,8,36,-129,5,1,-190,69,42,197
2003,4,27,-112,4,2,-192,66,24,118
2004,9,33,-142,7,3,-300,76,23,62
2005,9,28,-132,4,7,-297,69,31,31
2006,2,32,-90,5,13,-244,78,34,65
2007,9,33,-147,4,1,-254,57,35,62
2008,13,43,-79,3,9,-224,47,35,61
2009,7,29,-120,5,5,-266,57,23,104
2010,12,44,-127,2,13,-284,58,35,64
2011,28,29,-130,0,15,-248,34,25,146
2012,6,50,-135,3,4,-262,80,31,73
2013,13,37,-89,4,10,-281,69,25,106
2014,1,11,-70,4,1,-164,58,31,128
2015,6,40,-74,3,5,-197,62,44,117
2016,13,34,-175,6,2,-318,56,32,76
2016
2017,14,13,-95,1,13,-199,70,30,109
2018,24,5,-123,6,7,-264,63,44,78
2019,39,20,-117,3,7,-242,36,40,120
2020,10,21,-103,1,5,-222,42,19,84
2021,14,13,-154,6,7,-313,67,13,118
2022,22,15,-125,3,8,-285,53,31,58
2023,15,23,-165,4,6,-287,59,25,120
2024,25,39,-89,3,16,-276,65,18,46
2025,15,27,-91,4,5,-183,54,20,94
2026,25,29,-144,5,21,-353,56,11,85
2027,4,13,-177,5,3,-343,51,39,80
2028,10,8,-72,4,2,-228,66,18,96
2029,19,15,-169,4,1,-334,52,18,100
2030,22,19,-169,4,4,-325,61,19,97
2031,21,25,-73,2,6,-242,54,16,71
2032,19,9,-121,3,14,-285,52,7,29
2033,13,14,-102,5,8,-272,64,23,81
2034,26,20,-170,3,8,-366,47,17,65
2035,26,14,-108,2,3,-179,40,25,104
2036,16,21,-86,2,8,-240,41,18,68
2037,5,29,-16,2,7,-169,80,22,82
2038,8,30,-71,3,9,-231,67,25,114
2039,19,11,-131,5,14,-314,51,21,67
2040,25,25,-131,5,10,-303,49,18,94
2041,6,7,-135,4,6,-296,63,28,45
2042,27,16,-129,3,16,-293,51,13,75
2043,25,16,-126,5,9,-273,58,13,68
2044,9,16,-93,3,16,-268,60,21,59
2045,20,40,-112,4,17,-305,60,21,80
2046,12,12,-107,2,9,-184,53,23,150

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
