year,annual-average-temperature
1987,9.5
1988,10.9
1989,11.1
1990,11.0
1991,9.9
1992,10.8
1993,10.8
1994,11.3
1995,11.3
1996,9.4
1997,10.8
1998,10.2
1999,10.8
2000,10.9
2001,10.5
2002,10.9
2003,10.7
2004,10.8
2005,11.2
2006,11.4
2007,11.5
2008,10.9
2009,10.9
2010,9.6
2011,11.6
2012,10.6
2013,10.1
2014,11.8
2015,11.2
2016,10.8
