year,annual-estival-days
1987,20
1988,15
1989,41
1990,35
1991,25
1992,35
1993,30
1994,27
1995,41
1996,25
1997,29
1998,20
1999,36
2000,21
2001,33
2002,16
2003,51
2004,28
2005,37
2006,45
2007,21
2008,23
2009,36
2010,30
2011,21
2012,22
2013,31
2014,20
2015,34
2016,25
