year,annual-average-temperature
1987,9.5
1988,10.7
1989,11.0
1990,11.0
1991,10.0
1992,10.4
1993,9.8
1994,11.0
1995,10.8
1996,9.4
1997,10.8
1998,10.5
1999,11.1
2000,11.2
2001,10.7
2002,11.2
2003,11.3
2004,10.5
2005,10.7
2006,11.2
2007,11.1
2008,10.5
2009,10.8
2010,9.7
2011,11.6
2012,10.6
2013,10.3
2014,11.6
2015,11.3
2016,10.7

min,8
max,14
steps,7
decimal



