year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,24,0,-98,6,1,-306,50,14,97
1988,13,1,-77,3,4,-190,65,22,68
1989,7,3,-59,4,0,-217,74,28,58
1990,8,1,-31,3,2,-194,72,30,66
1991,6,1,-82,4,2,-237,76,17,81
1992,7,2,-90,2,2,-199,56,16,76
1993,8,7,-162,2,1,-326,61,37,108
1994,13,3,-100,5,2,-330,68,26,89
1995,1,6,-67,3,1,-144,73,24,86
1996,9,1,-176,4,1,-359,57,24,129
1997,11,6,-101,4,1,-271,67,14,85
1998,16,0,-75,5,3,-265,57,22,66
1999,8,1,-95,1,1,-298,59,16,86
2000,19,3,-135,5,4,-334,67,13,89
2001,12,0,-60,4,2,-220,59,30,47
2002,6,2,-41,4,0,-217,60,21,61
2003,9,2,-95,3,1,-210,61,29,123
2004,6,3,-14,4,0,-192,65,21,58
2005,10,2,-135,4,4,-300,56,20,50
2006,18,4,-106,4,0,-272,57,19,74
2007,19,4,-38,4,3,-208,61,26,83
2008,6,2,-117,3,3,-235,59,17,102
2009,8,0,-111,3,0,-233,67,26,102
2010,6,0,-64,2,1,-175,68,29,104
2011,10,2,-124,3,0,-205,52,25,96
2012,7,2,-33,1,0,-142,66,19,83
2013,7,9,-25,5,1,-207,64,24,101
2014,3,6,-72,3,2,-215,64,17,119
2015,6,2,-49,2,0,-144,59,34,58
2016,7,3,-90,4,0,-269,79,42,120
2016
2017,16,1,-45,3,4,-240,50,13,80
2018,24,5,-83,0,3,-211,53,14,66
2019,20,2,-115,5,3,-338,60,11,60
2020,14,0,-75,5,2,-250,59,16,49
2021,10,0,-122,3,0,-317,54,7,55
2022,18,0,-95,5,2,-253,65,8,118
2023,21,2,-202,5,0,-412,43,1,77
2024,17,2,-149,5,3,-388,58,24,77
2025,15,1,-101,6,1,-291,65,4,85
2026,35,4,-152,4,5,-318,30,13,122
2027,15,2,-92,3,0,-293,51,12,102
2028,16,0,-35,3,0,-211,51,6,79
2029,11,1,-207,5,1,-464,58,16,12
2030,6,1,-106,3,0,-335,64,10,77
2031,14,4,-46,5,2,-188,58,11,103
2032,29,1,-187,7,3,-403,49,10,34
2033,12,0,-98,5,3,-345,45,10,45
2034,33,1,-98,3,2,-301,39,11,67
2035,32,0,-125,4,2,-319,44,1,72
2036,26,0,-58,6,1,-246,44,10,106
2037,18,0,-9,4,5,-158,66,5,54
2038,24,4,-137,5,3,-248,48,15,141
2039,8,1,-82,6,6,-258,68,11,106
2040,14,1,-139,6,1,-335,60,10,67
2041,17,3,-124,4,1,-276,42,5,60
2042,17,3,-146,5,1,-292,62,10,65
2043,26,4,-135,8,0,-323,45,7,115
2044,33,0,-24,4,9,-234,43,18,74
2045,20,4,-167,8,1,-343,37,5,82
2046,18,5,-10,4,1,-249,61,6,47

min,,,,0
max,,,,14
steps,,,,8
decimal



