year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,620,636,-224,-383,92,11.1,4086,45,17.7,39
1988,722,585,-57,-224,46,10.8,3985,42,18.4,54
1989,605,589,-180,-248,-6,10.2,3805,31,18.4,69
1990,680,565,-84,-250,127,9.9,3687,22,17.3,65
1991,708,671,-234,-323,13,10.2,3752,32,17.1,47
1992,658,590,-128,-281,62,10.4,3867,28,17.4,56
1993,545,717,-454,-412,-23,9.1,3395,31,16.6,93
1994,651,732,-362,-437,-3,10.4,3886,47,18.9,70
1995,625,565,-128,-272,60,9.8,3642,25,17.0,64
1996,559,693,-408,-407,-11,9.9,3650,28,16.0,57
1997,606,662,-334,-365,0,10.1,3728,24,16.9,62
1998,650,592,-138,-334,129,10.6,3915,27,17.3,46
1999,657,754,-402,-412,-17,10.6,3930,37,17.4,48
2000,571,710,-406,-430,-8,10.5,3850,38,17.3,55
2001,572,610,-231,-339,73,10.2,3817,29,16.8,78
2002,529,595,-273,-313,-17,9.9,3681,17,15.6,64
2003,644,580,-130,-235,20,9.7,3616,19,16.4,64
2004,637,613,-173,-261,85,9.9,3701,38,17.6,68
2005,560,590,-233,-362,62,10.0,3704,24,16.9,67
2006,603,605,-208,-345,39,10.4,3808,38,17.2,69
2007,670,597,-114,-244,69,9.9,3648,37,16.9,63
2008,603,585,-170,-234,13,10.1,3711,27,17.0,61
2009,642,553,-122,-281,128,10.8,3967,25,17.1,51
2010,608,586,-156,-268,66,10.0,3732,33,18.0,74
2011,673,596,-126,-192,22,10.3,3790,21,16.5,66
2012,660,563,-101,-220,45,10.0,3678,22,16.7,56
2013,691,586,-84,-291,75,9.8,3611,32,17.6,75
2014,741,579,-32,-195,75,9.9,3683,25,16.6,61
2015,698,568,-54,-185,25,9.3,3479,18,15.8,73
2016,607,547,-124,-271,93,8.6,3283,20,16.7,91
2016
2017,643,608,-182,-295,36,11.8,4319,52,17.7,28
2018,665,587,-109,-231,44,10.5,3884,42,17.3,72
2019,539,657,-326,-434,82,11.5,4233,70,19.8,46
2020,638,623,-169,-353,84,11.2,4116,51,18.5,38
2021,554,712,-457,-472,-19,11.4,4208,38,18.0,39
2022,573,576,-201,-313,72,10.6,3885,49,18.0,47
2023,587,775,-498,-578,72,12.0,4385,52,18.4,24
2024,526,732,-469,-481,-1,10.8,4005,40,18.0,50
2025,554,589,-227,-357,34,11.3,4168,39,18.7,43
2026,664,824,-474,-449,-5,12.7,4658,80,19.7,32
2027,594,706,-384,-336,-21,11.2,4111,29,16.9,34
2028,594,601,-214,-315,53,11.7,4291,32,17.3,20
2029,565,779,-524,-606,51,11.9,4366,58,19.7,35
2030,651,725,-323,-426,91,11.0,4015,37,17.8,36
2031,714,570,-42,-230,146,10.7,3916,31,17.3,45
2032,555,648,-285,-493,184,11.2,4109,48,18.0,47
2033,606,648,-237,-422,115,11.5,4214,50,19.0,35
2034,762,666,-110,-377,127,12.0,4388,66,18.8,47
2035,634,649,-201,-370,159,11.2,4152,48,18.0,36
2036,757,630,-61,-309,139,11.2,4104,45,17.6,43
2037,718,610,-94,-261,132,12.2,4472,59,19.3,17
2038,633,650,-202,-332,63,10.9,4005,57,17.7,42
2039,587,625,-230,-362,94,11.0,4047,62,20.0,53
2040,524,623,-285,-408,81,10.9,4010,50,18.3,50
2041,572,616,-240,-349,64,11.0,4056,29,16.1,32
2042,587,607,-225,-387,115,11.4,4178,45,18.1,40
2043,765,624,-42,-318,159,11.1,4050,38,17.4,45
2044,731,662,-130,-316,144,11.6,4284,66,18.4,37
2045,564,622,-259,-419,82,11.9,4341,36,17.0,33
2046,629,607,-163,-319,102,10.9,3980,43,17.2,37

min,500,500,,,,8,3000,,14
max,1000,900,,,,14,5000,,22
steps,11,9,,,,7,11,,5
decimal



