year,annual-average-temperature
1987,14.7
1988,14.0
1989,14.6
1990,14.5
1991,13.7
1992,14.0
1993,13.5
1994,14.8
1995,15.0
1996,14.4
1997,15.1
1998,14.8
1999,14.8
2000,14.8
2001,15.3
2002,14.8
2003,15.1
2004,14.8
2005,14.2
2006,15.2
2007,16.1
2008,15.0
2009,15.4
2010,13.6
2011,15.6
2012,15.3
2013,14.9
2014,15.1
2015,15.5
2016,15.3

min,12
max,17
steps,11
decimal,1
