year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,11,0,-403,6,4,-729,31,1,7
1988,5,0,-466,10,0,-678,37,1,23
1989,0,0,-456,12,0,-675,29,3,0
1990,0,0,-431,11,2,-703,39,1,0
1991,0,0,-429,5,3,-730,42,5,24
1992,6,0,-472,11,3,-676,29,11,22
1993,0,0,-447,9,0,-637,45,4,0
1994,0,0,-437,11,0,-700,37,5,71
1995,3,0,-477,7,8,-716,23,2,32
1996,0,0,-463,9,2,-671,34,1,9
1997,5,0,-489,12,0,-755,39,3,18
1998,2,0,-424,11,2,-681,23,2,51
1999,2,0,-495,10,0,-667,25,4,30
2000,7,0,-547,11,7,-734,33,5,9
2001,3,0,-502,10,0,-675,25,2,1
2002,0,0,-470,6,3,-680,27,0,63
2003,0,2,-442,11,4,-666,29,1,27
2004,1,0,-450,8,0,-657,36,6,44
2005,2,0,-404,10,0,-627,35,12,19
2006,6,0,-429,10,1,-693,32,6,10
2007,4,0,-418,11,1,-700,33,8,73
2008,0,0,-487,0,2,-742,33,7,104
2009,0,0,-413,10,0,-654,39,2,35
2010,2,0,-481,9,3,-685,23,3,0
2011,7,0,-464,8,0,-653,25,11,2
2012,1,0,-395,10,1,-680,35,4,38
2013,4,0,-424,9,2,-666,21,6,44
2014,0,0,-445,8,0,-657,40,0,0
2015,3,0,-417,9,0,-639,39,9,31
2016,0,0,-528,8,1,-739,25,2,19
2016
2017,5,0,-426,5,3,-710,33,5,120
2018,8,0,-497,5,10,-752,32,2,61
2019,0,0,-471,2,10,-729,29,1,68
2020,1,0,-358,6,15,-675,35,8,0
2021,3,0,-484,7,5,-781,41,4,22
2022,6,0,-432,7,3,-707,23,0,18
2023,8,0,-555,4,20,-819,27,0,56
2024,1,2,-511,3,0,-730,31,3,31
2025,0,0,-348,11,3,-667,41,4,0
2026,5,0,-513,6,5,-750,33,1,7
2027,4,0,-520,8,1,-768,29,2,15
2028,2,0,-369,10,1,-714,35,0,21
2029,6,0,-524,5,0,-727,18,1,43
2030,2,0,-518,8,12,-732,30,0,33
2031,21,0,-550,4,6,-774,23,0,7
2032,5,0,-516,10,13,-758,18,2,14
2033,10,0,-405,9,17,-776,15,1,24
2034,9,0,-477,11,4,-656,28,0,47
2035,1,0,-418,11,7,-621,38,5,27
2036,8,0,-373,8,13,-732,38,0,73
2037,0,0,-385,9,4,-704,27,6,0
2038,13,0,-489,5,7,-773,20,0,1
2039,11,0,-400,4,11,-704,34,0,16
2040,5,0,-452,7,6,-709,35,1,109
2041,9,0,-494,9,13,-713,26,3,81
2042,12,0,-474,2,3,-756,24,3,91
2043,4,0,-414,3,5,-736,28,0,71
2044,6,0,-430,9,4,-714,34,3,8
2045,1,0,-451,6,17,-746,16,0,32
2046,1,0,-432,6,2,-709,26,2,7

min,,,,0,,,5
max,,,,12,,,55
steps,,,,13,,,11
decimal
