year,annual-hydric-deficit
1987,-997
1988,-991
1989,-815
1990,-989
1991,-854
1992,-1003
1993,-972
1994,-1259
1995,-1310
1996,-1033
1997,-966
1998,-1178
1999,-1211
2000,-1200
2001,-1033
2002,-1117
2003,-1103
2004,-946
2005,-1178
2006,-1125
2007,-939
2008,-863
2009,-955
2010,-896
2011,-1150
2012,-953
2013,-910
2014,-1086
2015,-1088
2016,-961
