year,annual-average-temperature
1987,9.7
1988,11.0
1989,11.4
1990,11.6
1991,10.3
1992,11.2
1993,10.6
1994,11.8
1995,11.5
1996,10.1
1997,11.5
1998,11.1
1999,11.7
2000,11.6
2001,11.3
2002,11.7
2003,11.9
2004,11.2
2005,11.5
2006,11.7
2007,11.7
2008,11.1
2009,11.2
2010,10.4
2011,12.2
2012,11.3
2013,10.9
2014,12.2
2015,12.1
2016,11.5
