year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,9,0,-116,3,0,-320,65,8,90
1988,8,0,-94,4,1,-248,65,22,102
1989,11,8,-120,4,2,-247,72,15,92
1990,14,1,-108,5,0,-318,64,12,68
1991,18,0,-192,6,1,-424,55,21,97
1992,9,2,-93,5,4,-323,74,16,59
1993,10,2,-125,4,2,-331,57,22,108
1994,0,0,-65,3,2,-283,68,24,103
1995,5,2,-32,3,2,-227,77,32,95
1996,3,2,-150,4,2,-332,73,20,104
1997,5,1,-147,4,0,-335,64,18,70
1998,4,2,-76,5,9,-170,76,16,131
1999,8,2,-169,2,4,-313,68,16,128
2000,14,10,-101,3,3,-326,76,20,60
2001,14,5,-125,7,4,-301,54,37,98
2002,11,2,-121,3,2,-275,65,16,108
2003,5,1,-23,3,1,-222,85,32,48
2004,9,0,-82,5,0,-273,75,15,92
2005,12,1,-143,3,0,-325,66,26,70
2006,8,2,-107,5,1,-251,69,20,85
2007,6,2,-135,6,0,-260,72,15,89
2008,17,2,-192,4,1,-370,60,16,35
2009,12,1,-113,6,3,-367,70,12,63
2010,7,2,-79,3,0,-229,67,17,80
2011,7,0,-88,1,4,-274,58,7,82
2012,7,1,-122,4,0,-282,67,10,59
2013,12,0,-101,6,2,-308,79,21,83
2014,4,0,-79,5,0,-229,76,22,65
2015,11,2,-93,6,0,-286,64,24,73
2016,5,0,-72,2,0,-111,70,27,148
2016
2017,26,0,-91,5,6,-297,49,6,41
2018,21,5,-142,6,0,-316,59,11,66
2019,22,1,-100,5,2,-305,60,9,59
2020,22,2,-133,6,1,-358,43,12,113
2021,26,0,-123,5,1,-391,58,1,66
2022,16,8,-105,3,6,-346,59,7,38
2023,9,3,-238,5,4,-479,54,10,8
2024,10,0,-156,5,0,-356,45,9,101
2025,15,0,-179,6,0,-362,54,11,81
2026,16,0,-193,4,1,-366,58,11,150
2027,23,0,-162,4,7,-375,51,13,109
2028,23,3,-150,7,3,-391,57,9,69
2029,18,0,-106,2,3,-319,65,3,46
2030,26,5,-160,6,4,-383,50,20,95
2031,16,1,-119,4,4,-355,62,3,85
2032,14,1,-141,8,1,-369,59,10,106
2033,16,0,-118,5,2,-352,62,5,57
2034,15,5,-86,4,1,-294,62,10,74
2035,6,1,-114,7,1,-318,59,7,61
2036,13,1,-116,6,2,-280,52,10,53
2037,29,6,-174,7,11,-413,46,10,84
2038,21,0,-179,2,3,-380,44,3,64
2039,10,0,-133,4,0,-320,54,4,75
2040,13,0,-171,4,0,-337,48,4,72
2041,9,1,-95,6,2,-323,62,7,127
2042,9,4,-72,4,4,-264,72,19,67
2043,12,2,-130,5,2,-315,67,22,117
2044,21,0,-117,7,6,-341,62,13,43
2045,25,2,-176,8,6,-415,50,15,45
2046,16,0,-73,6,6,-338,54,12,66
