year,annual-average-temperature
1987,10.7
1988,11.8
1989,12.4
1990,12.6
1991,11.2
1992,11.8
1993,11.2
1994,12.7
1995,12.3
1996,11.1
1997,12.3
1998,11.9
1999,12.4
2000,12.4
2001,12.1
2002,12.5
2003,12.8
2004,12.0
2005,12.3
2006,12.7
2007,12.3
2008,12.0
2009,12.3
2010,11.4
2011,13.4
2012,12.2
2013,11.8
2014,13.0
2015,12.8
2016,12.3
