year,annual-hydric-deficit
1987,-36
1988,8
1989,-358
1990,-428
1991,-325
1992,-193
1993,-116
1994,-28
1995,-124
1996,-271
1997,-87
1998,-23
1999,141
2000,67
2001,54
2002,-40
2003,-292
2004,-201
2005,-474
2006,-181
2007,-127
2008,-127
2009,-273
2010,-257
2011,-318
2012,-41
2013,-46
2014,-90
2015,-276
2016,-136
