year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,679,545,16,-108,82,6.1,2693,13,14.4,134
1988,539,540,-97,-198,66,5.5,2633,7,14.1,150
1989,724,601,24,-183,151,5.8,2975,29,16.6,147
1990,665,594,-33,-176,98,6.1,2939,24,16.1,130
1991,592,667,-236,-326,44,6.0,2931,11,15.8,129
1992,654,537,5,-216,150,6.4,2840,10,14.5,130
1993,436,666,-407,-438,59,5.5,2591,7,14.8,165
1994,571,617,-213,-281,83,5.6,2715,8,15.9,146
1995,658,515,41,-135,118,5.6,2756,13,15.6,136
1996,608,670,-237,-284,35,6.5,2880,15,14.4,127
1997,627,657,-204,-250,30,6.0,2825,7,14.3,126
1998,667,529,24,-165,129,6.2,2810,9,14.8,127
1999,513,713,-375,-370,-19,5.7,2760,18,16.0,161
2000,481,625,-304,-377,61,5.8,2665,11,15.1,132
2001,592,547,-62,-231,117,6.3,2889,10,16.1,139
2002,595,543,-61,-150,40,5.8,2844,16,16.1,150
2003,548,548,-119,-285,129,6.0,2779,7,15.2,132
2004,537,589,-164,-330,112,6.5,2891,23,16.5,141
2005,564,507,-54,-143,89,5.5,2538,3,13.0,142
2006,649,543,-2,-125,111,5.6,2749,6,15.3,133
2007,659,576,-29,-173,76,5.8,2956,11,16.0,134
2008,674,535,20,-87,79,5.5,2608,20,14.4,165
2009,574,564,-95,-244,131,5.8,2723,19,15.4,144
2010,736,559,69,-184,216,6.2,2864,16,15.5,138
2011,586,571,-96,-251,124,7.2,3023,4,15.2,122
2012,467,606,-253,-299,38,7.1,3074,24,17.1,124
2013,589,557,-75,-206,105,6.0,2707,5,15.2,147
2014,697,546,56,-116,131,4.7,2560,12,14.4,161
2015,792,565,117,-105,136,5.8,2816,16,15.0,141
2016,872,537,223,-5,201,5.9,2770,10,15.8,139
2016
2017,682,630,-67,-203,87,7.8,3318,24,16.6,121
2018,525,564,-173,-261,85,7.9,3154,15,14.9,97
2019,624,559,-47,-256,201,7.0,3061,16,15.5,118
2020,576,542,-96,-239,115,7.0,2916,6,15.6,128
2021,697,650,-140,-288,164,7.4,3026,14,16.0,119
2022,633,559,-63,-207,118,7.7,3161,17,15.3,110
2023,498,705,-401,-402,45,6.9,3105,27,16.7,125
2024,538,676,-315,-379,56,7.0,3083,14,16.3,126
2025,557,566,-129,-265,85,7.3,2999,27,16.2,126
2026,670,710,-226,-292,66,7.2,3093,23,16.0,121
2027,666,686,-215,-315,101,8.1,3226,26,16.1,107
2028,486,518,-163,-276,98,6.8,2837,12,15.0,115
2029,647,660,-244,-254,34,6.9,2869,13,15.5,117
2030,540,657,-298,-338,56,6.6,2997,5,16.7,127
2031,687,516,55,-118,128,6.9,2922,6,15.3,118
2032,632,565,-64,-170,74,7.8,3204,26,16.9,117
2033,554,587,-158,-245,64,6.8,2888,13,15.5,145
2034,610,567,-100,-206,71,7.3,3056,15,15.4,110
2035,481,591,-239,-301,34,7.6,3090,26,16.1,133
2036,618,575,-76,-265,148,6.6,3024,17,15.6,127
2037,511,595,-205,-343,123,7.6,3179,29,16.9,123
2038,544,587,-172,-273,76,7.3,3226,16,15.5,113
2039,573,579,-126,-170,56,7.9,3149,12,15.7,111
2040,530,517,-110,-209,99,6.2,2829,15,16.4,143
2041,706,549,24,-98,99,8.1,3246,8,15.7,109
2042,702,501,82,-16,84,6.2,2848,5,14.7,115
2043,710,542,38,-114,109,7.2,2978,17,16.9,130
2044,531,584,-176,-282,54,7.1,3142,16,15.9,130
2045,641,617,-101,-203,62,7.7,3267,39,15.8,116
2046,420,613,-308,-399,69,7.2,3145,26,16.3,136

min,300,400,,,,4,2400,,10,70
max,1100,800,,,,10,4000,,20,200
steps,9,9,,,,7,5,,6,7
decimal,,,,,,1,,,1
