year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-EMU,label C2-EMU,label C3-EMU,label C12-EMU,label M1,label M2,label M8-EMU,label Co2,label Co3-EMU
1987,11,0,-44,2,0,-138,36,44,67
1988,6,0,-90,2,0,-197,46,52,43
1989,22,0,-90,3,1,-199,29,48,48
1990,21,0,-102,2,0,-145,36,43,124
1991,2,0,-176,1,2,-238,44,40,91
1992,5,0,-158,2,0,-186,40,47,71
1993,7,1,-256,4,0,-378,40,61,49
1994,3,1,-170,3,0,-223,48,49,134
1995,8,0,-89,4,0,-135,51,44,91
1996,14,0,-218,4,0,-237,25,43,84
1997,7,0,-189,1,0,-274,39,40,95
1998,8,1,-74,2,0,-143,46,44,63
1999,12,0,-193,4,1,-388,38,60,54
2000,10,0,-122,7,0,-314,56,42,31
2001,3,0,-133,3,0,-220,44,43,44
2002,12,2,-91,3,0,-188,40,47,67
2003,6,1,-137,4,0,-253,49,49,67
2004,11,0,-157,5,0,-328,37,53,19
2005,0,1,-138,3,0,-155,51,57,65
2006,6,0,-73,3,0,-139,51,46,38
2007,9,1,-83,1,0,-193,30,53,94
2008,13,3,-42,2,0,-119,40,53,57
2009,15,1,-96,4,0,-237,37,48,66
2010,10,0,-73,1,1,-175,43,34,75
2011,3,0,-136,6,0,-223,25,36,30
2012,8,0,-161,5,4,-260,39,58,100
2013,3,0,-115,5,0,-259,40,61,46
2014,7,0,-68,2,0,-103,26,60,91
2015,12,0,-113,4,0,-159,34,50,90
2016,3,0,-77,1,0,-57,47,39,151
2016
2017,21,0,-138,2,0,-222,19,38,71
2018,9,0,-161,6,0,-249,38,28,38
2019,13,0,-110,2,0,-263,33,44,57
2020,5,0,-129,5,0,-193,44,36,35
2021,5,0,-178,2,0,-218,45,59,70
2022,16,1,-184,2,2,-207,28,34,68
2023,22,0,-226,3,0,-312,27,44,76
2024,11,0,-227,4,0,-290,41,42,46
2025,18,0,-181,5,0,-284,31,46,54
2026,17,0,-233,0,0,-241,26,35,74
2027,18,0,-144,3,1,-270,41,35,30
2028,8,0,-169,8,0,-225,49,29,19
2029,6,1,-157,3,0,-198,43,34,75
2030,3,0,-189,4,0,-255,45,41,66
2031,5,0,-42,3,0,-115,48,46,37
2032,20,0,-98,2,0,-141,44,31,82
2033,8,0,-192,2,0,-188,32,60,84
2034,14,0,-117,3,0,-216,31,23,68
2035,25,1,-162,7,2,-263,26,46,50
2036,14,0,-158,3,0,-274,28,38,45
2037,13,0,-202,5,0,-326,30,48,48
2038,13,0,-222,1,0,-211,27,37,59
2039,11,0,-155,5,0,-143,31,41,61
2040,7,0,-161,1,0,-146,40,55,71
2041,7,0,-110,4,0,-73,39,33,91
2042,5,0,-77,0,0,-73,45,32,119
2043,6,0,-59,4,0,-116,50,37,95
2044,12,0,-231,2,0,-226,31,43,135
2045,37,0,-204,2,3,-242,22,32,88
2046,21,0,-212,3,0,-329,21,43,29
