year,annual-average-temperature
1987,3.8
1988,6.0
1989,7.2
1990,6.8
1991,6.5
1992,7.2
1993,5.8
1994,5.5
1995,6.6
1996,4.9
1997,6.2
1998,5.9
1999,7.1
2000,7.6
2001,6.6
2002,6.8
2003,6.4
2004,6.1
2005,6.1
2006,6.8
2007,7.1
2008,7.4
2009,6.5
2010,5.7
2011,7.5
2012,5.9
2013,6.9
2014,7.3
2015,7.4
2016,6.9
