year,annual-average-temperature
1987,2.4
1988,4.8
1989,6.1
1990,5.4
1991,6.0
1992,7.6
1993,4.6
1994,4.7
1995,5.4
1996,4.0
1997,5.1
1998,4.5
1999,5.6
2000,6.3
2001,5.1
2002,5.0
2003,4.9
2004,5.0
2005,5.5
2006,5.7
2007,6.0
2008,6.4
2009,5.0
2010,4.0
2011,6.4
2012,4.8
2013,6.0
2014,6.1
2015,6.6
2016,5.5
