year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,738,505,149,-162,183,3.3,2269,9,14.2,171
1988,593,495,22,-194,165,3.2,2351,12,14.0,173
1989,624,491,58,-166,167,3.0,2260,13,14.7,183
1990,726,495,148,-142,158,2.7,2181,12,14.5,187
1991,754,597,28,-204,171,4.0,2543,16,15.0,159
1992,564,503,-32,-255,162,4.2,2500,22,15.2,180
1993,727,593,-10,-197,133,3.6,2254,5,12.8,184
1994,571,607,-175,-318,68,4.6,2615,17,14.3,142
1995,496,491,-76,-288,129,3.4,2305,8,14.8,179
1996,565,615,-200,-315,78,4.5,2567,20,15.4,155
1997,530,545,-141,-332,107,3.2,2241,5,13.8,180
1998,602,485,39,-123,85,4.0,2305,8,13.3,177
1999,581,652,-238,-387,74,3.8,2416,24,14.3,177
2000,582,596,-152,-376,165,4.8,2448,11,14.2,155
2001,684,505,95,-119,136,5.2,2690,24,13.9,145
2002,521,494,-49,-197,72,3.5,2320,14,13.5,175
2003,782,465,236,-27,178,2.7,2207,5,13.1,179
2004,618,501,22,-181,143,4.2,2361,11,13.1,169
2005,653,489,71,-245,235,4.3,2397,16,14.3,169
2006,570,514,-33,-247,126,4.7,2569,20,14.6,155
2007,658,514,50,-169,126,5.7,2716,17,15.4,134
2008,617,530,7,-280,185,4.4,2497,23,15.3,171
2009,626,544,2,-225,182,3.8,2653,20,15.3,167
2010,528,523,-78,-265,121,3.7,2507,19,15.0,165
2011,606,490,33,-197,179,4.2,2332,18,13.1,178
2012,589,526,-23,-239,110,3.9,2573,20,15.1,163
2013,648,499,68,-156,135,3.6,2447,7,14.2,171
2014,770,487,203,-161,242,4.1,2379,12,13.5,154
2015,576,507,-18,-237,140,3.9,2535,20,15.0,157
2016,554,497,-28,-132,61,3.7,2473,13,15.4,167
2016
2017,576,552,-70,-304,144,6.1,2992,18,14.9,118
2018,549,554,-103,-333,130,5.9,2864,17,15.5,129
2019,636,502,37,-168,169,5.1,2719,15,15.2,166
2020,649,510,36,-178,150,6.4,2891,27,17.1,146
2021,712,614,-56,-307,194,5.6,2904,33,17.4,159
2022,652,489,62,-110,141,5.6,2682,12,15.3,157
2023,496,637,-305,-353,49,5.6,2680,19,15.7,156
2024,680,567,-12,-187,107,4.0,2496,12,13.6,159
2025,587,501,-3,-205,147,5.8,2733,10,14.9,132
2026,541,649,-281,-363,23,5.6,2781,17,16.5,139
2027,681,611,-81,-223,107,5.8,2884,20,16.0,143
2028,836,482,260,1,185,4.6,2442,11,13.4,160
2029,625,641,-183,-309,100,6.0,2852,18,15.3,138
2030,561,588,-169,-330,72,5.1,2566,6,15.4,148
2031,601,510,-1,-179,131,6.0,2935,25,17.5,151
2032,545,522,-70,-281,158,5.7,2735,17,14.4,137
2033,679,478,101,-41,109,4.2,2504,6,14.3,156
2034,607,527,-26,-213,140,5.2,2834,22,15.0,139
2035,534,521,-78,-239,108,4.7,2552,18,14.1,154
2036,561,517,-49,-209,100,4.6,2614,14,14.9,159
2037,605,547,-31,-220,129,5.6,2888,32,15.1,143
2038,635,507,30,-198,166,5.6,2712,4,14.8,132
2039,734,500,141,-99,172,4.9,2796,25,15.8,151
2040,633,519,12,-143,71,5.5,2865,17,17.2,151
2041,573,490,-9,-186,149,4.6,2498,6,14.2,156
2042,659,518,43,-120,107,5.6,2926,26,16.2,150
2043,685,501,83,-138,107,5.1,2676,18,14.5,156
2044,694,500,96,-192,231,6.2,2807,12,15.6,132
2045,608,490,29,-248,235,5.2,2650,15,14.4,145
2046,709,534,75,-202,200,6.1,2933,27,15.9,126
