year,annual-average-temperature
1987,8.0
1988,9.1
1989,9.3
1990,10.4
1991,9.3
1992,9.6
1993,9.5
1994,10.7
1995,9.1
1996,7.9
1997,9.3
1998,9.3
1999,9.4
2000,10.0
2001,9.3
2002,9.9
2003,10.0
2004,9.3
2005,9.1
2006,9.9
2007,10.3
2008,9.5
2009,9.6
2010,8.5
2011,10.2
2012,9.5
2013,9.0
2014,10.1
2015,9.9
2016,9.8
