year,annual-frozen-days
1987,106
1988,84
1989,80
1990,55
1991,88
1992,85
1993,72
1994,38
1995,88
1996,113
1997,88
1998,74
1999,80
2000,46
2001,85
2002,47
2003,92
2004,108
2005,96
2006,90
2007,55
2008,89
2009,88
2010,102
2011,74
2012,74
2013,106
2014,51
2015,94
2016,75
