year,annual-estival-days
1987,33
1988,26
1989,25
1990,37
1991,46
1992,42
1993,33
1994,51
1995,32
1996,23
1997,31
1998,29
1999,25
2000,29
2001,27
2002,21
2003,74
2004,37
2005,40
2006,50
2007,36
2008,34
2009,34
2010,36
2011,31
2012,35
2013,41
2014,22
2015,46
2016,47
