year,annual-hydric-deficit
1987,104
1988,122
1989,-133
1990,-87
1991,-169
1992,-40
1993,-3
1994,39
1995,617
1996,296
1997,213
1998,160
1999,635
2000,257
2001,728
2002,414
2003,-180
2004,388
2005,261
2006,374
2007,386
2008,465
2009,338
2010,305
2011,134
2012,530
2013,401
2014,372
2015,137
2016,545
