year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,7,0,-314,10,0,-458,16,19,9
1988,2,0,-272,8,5,-480,26,22,17
1989,4,3,-302,5,4,-471,18,21,25
1990,8,1,-273,7,0,-505,29,23,0
1991,23,4,-388,10,2,-557,15,15,12
1992,4,0,-239,10,3,-408,28,26,11
1993,7,0,-361,10,1,-568,22,14,3
1994,2,0,-331,9,1,-515,35,16,15
1995,2,0,-110,5,1,-312,38,9,2
1996,2,0,-308,8,0,-514,20,24,0
1997,17,0,-286,11,0,-526,18,22,10
1998,2,0,-316,9,3,-465,11,25,30
1999,3,0,-327,10,0,-483,24,22,8
2000,8,7,-341,11,0,-524,28,13,27
2001,5,0,-236,8,0,-399,27,13,17
2002,4,2,-292,9,7,-470,24,26,31
2003,9,1,-299,6,4,-421,22,24,12
2004,7,0,-250,8,1,-431,22,33,27
2005,7,0,-327,9,0,-470,28,34,25
2006,2,0,-265,8,1,-405,18,21,13
2007,12,0,-211,10,6,-453,31,16,9
2008,4,0,-330,9,2,-502,25,14,118
2009,0,0,-211,10,0,-414,49,37,2
2010,2,0,-214,9,2,-452,34,26,32
2011,3,1,-264,8,5,-463,33,20,25
2012,7,7,-258,8,5,-467,23,22,13
2013,5,1,-319,11,2,-482,24,21,73
2014,7,1,-211,9,1,-450,29,7,69
2015,1,4,-251,9,4,-469,20,27,43
2016,11,1,-263,8,1,-430,15,29,100
2016
2017,12,1,-285,10,2,-463,8,28,6
2018,6,0,-156,9,4,-389,23,6,2
2019,7,0,-315,9,2,-487,20,13,36
2020,22,0,-335,11,0,-491,13,18,24
2021,8,1,-349,10,1,-544,17,9,2
2022,5,0,-207,7,1,-403,22,9,31
2023,1,0,-291,10,1,-544,20,18,81
2024,12,0,-327,9,1,-526,28,19,59
2025,9,0,-308,9,8,-469,22,8,8
2026,9,2,-315,7,4,-527,17,29,28
2027,0,0,-284,8,2,-445,29,11,0
2028,1,2,-218,8,7,-434,28,13,11
2029,15,0,-409,11,5,-579,19,7,27
2030,2,0,-381,7,3,-518,30,4,12
2031,5,1,-305,9,0,-442,11,13,10
2032,5,0,-319,9,13,-484,27,10,18
2033,5,1,-310,10,0,-496,15,22,25
2034,3,6,-212,9,1,-393,42,10,18
2035,5,4,-267,9,1,-469,21,20,33
2036,4,0,-260,7,3,-421,15,8,31
2037,7,0,-186,8,2,-366,35,22,15
2038,5,7,-275,10,7,-472,23,8,26
2039,1,6,-231,9,4,-406,12,4,2
2040,14,3,-286,10,6,-478,13,7,24
2041,3,0,-291,7,2,-446,22,22,11
2042,9,0,-251,11,0,-484,27,1,18
2043,7,2,-226,10,6,-424,28,20,46
2044,1,4,-218,6,3,-403,36,11,14
2045,8,1,-247,8,0,-372,12,3,30
2046,2,0,-128,7,8,-405,39,18,17

min,,,,3,,,5
max,,,,12,,,50
steps,,,,10,,,10
decimals
