year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,385,693,-563,-614,16,14.2,5207,121,22.5,39
1988,305,703,-606,-612,33,13.4,4905,118,24.1,52
1989,315,694,-593,-587,-8,13.0,4793,115,21.5,57
1990,370,710,-554,-664,33,13.6,5006,131,23.4,50
1991,245,829,-879,-714,-105,14.3,5230,139,23.1,44
1992,337,681,-579,-552,9,13.5,4975,137,23.9,62
1993,373,841,-805,-750,-37,14.7,5367,126,23.5,22
1994,279,753,-773,-691,-84,13.9,5088,116,22.8,38
1995,368,597,-485,-408,-39,14.0,5141,105,22.5,41
1996,447,807,-694,-689,-29,14.0,5117,120,22.0,43
1997,390,797,-710,-661,-11,14.3,5235,139,22.7,43
1998,457,668,-447,-578,102,14.1,5169,133,22.2,51
1999,315,779,-791,-691,-73,13.1,4817,115,21.8,54
2000,322,766,-705,-657,-66,12.9,4734,116,22.5,55
2001,432,641,-428,-542,35,13.8,5046,115,22.2,40
2002,290,717,-658,-599,-58,13.5,5012,138,23.6,66
2003,264,688,-662,-577,0,13.9,5086,129,22.8,48
2004,383,666,-516,-589,30,12.9,4748,100,20.5,54
2005,378,671,-508,-591,19,12.9,4719,117,21.9,57
2006,263,674,-642,-582,-29,13.6,5002,109,21.3,40
2007,386,686,-539,-557,-14,13.3,4899,113,22.2,53
2008,382,723,-575,-532,-6,14.3,5229,127,22.7,30
2009,327,638,-528,-537,6,12.6,4674,108,23.5,63
2010,552,685,-359,-548,153,13.5,5013,131,22.5,64
2011,389,692,-517,-554,21,12.9,4779,106,22.6,59
2012,384,693,-526,-585,-11,13.1,4897,124,22.6,70
2013,435,684,-469,-538,71,12.9,4735,110,20.7,49
2014,398,677,-502,-491,-21,13.3,4900,125,22.4,56
2015,375,700,-559,-588,19,14.0,5184,119,22.8,51
2016,428,717,-520,-497,13,13.9,5103,136,23.1,55
2016
2017,297,713,-640,-610,16,14.0,5151,132,21.7,53
2018,447,683,-446,-480,73,14.3,5214,123,23.8,25
2019,251,687,-682,-579,-54,14.3,5218,124,22.0,33
2020,269,705,-671,-633,-2,14.9,5450,120,21.8,26
2021,325,814,-772,-728,-13,14.3,5228,138,23.4,43
2022,447,661,-468,-502,-10,14.9,5427,124,22.5,26
2023,436,812,-699,-617,-45,13.7,5008,109,23.2,44
2024,426,748,-622,-594,60,13.3,4937,117,21.9,65
2025,343,677,-557,-619,72,14.5,5303,135,24.2,35
2026,420,878,-769,-715,-25,14.0,5138,126,23.7,48
2027,552,762,-535,-628,135,14.7,5373,123,23.2,24
2028,343,699,-596,-556,-26,14.3,5236,147,23.8,55
2029,374,874,-843,-763,-39,15.2,5552,143,23.9,21
2030,224,768,-869,-703,-72,14.5,5280,110,22.2,15
2031,263,681,-648,-602,-6,14.5,5286,133,22.5,52
2032,295,725,-678,-633,-20,15.0,5508,125,24.0,36
2033,287,720,-664,-635,-55,14.0,5115,127,22.2,58
2034,307,626,-565,-492,-5,13.6,4987,101,21.4,47
2035,335,701,-597,-615,21,14.5,5315,150,23.7,48
2036,398,681,-524,-533,49,14.1,5174,109,21.6,39
2037,366,683,-558,-512,19,14.1,5171,120,23.1,41
2038,428,701,-490,-619,127,14.1,5171,118,23.5,58
2039,277,704,-659,-581,-66,14.5,5296,121,22.9,31
2040,300,740,-673,-641,-61,15.0,5498,145,24.0,46
2041,278,708,-691,-630,-21,14.9,5449,139,23.7,38
2042,306,702,-640,-597,-17,14.6,5388,137,23.0,44
2043,326,675,-579,-559,-41,14.0,5132,132,23.2,52
2044,305,699,-614,-550,-56,13.4,4930,108,23.2,50
2045,389,696,-536,-520,17,14.8,5400,131,23.3,25
2046,593,662,-286,-472,152,13.6,4986,129,23.3,54
