year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,580,631,-245,-288,59,9.8,3776,44,17.7,89
1988,732,652,-109,-229,90,11.5,4325,69,20.3,60
1989,710,639,-138,-203,25,11.0,4121,56,19.1,64
1990,717,745,-216,-393,99,11.5,4320,92,20.6,69
1991,608,724,-354,-341,-9,9.8,3778,55,18.6,97
1992,668,608,-137,-253,80,10.3,3863,32,17.7,70
1993,756,703,-161,-236,30,9.3,3645,48,18.1,100
1994,547,711,-398,-387,42,9.7,3722,62,19.5,92
1995,791,650,-55,-259,119,10.8,4082,65,19.1,76
1996,642,802,-443,-480,9,11.0,4073,67,18.7,71
1997,598,708,-347,-375,45,10.4,3945,55,18.9,66
1998,674,610,-130,-204,22,10.5,3988,50,19.0,70
1999,622,742,-355,-409,26,10.1,3840,58,18.3,69
2000,618,670,-236,-253,28,10.6,3984,57,20.4,75
2001,602,631,-209,-264,-5,10.0,3746,58,18.2,86
2002,721,611,-79,-119,27,9.5,3683,39,17.2,96
2003,747,603,-39,-206,79,9.5,3676,36,17.3,89
2004,750,646,-107,-217,92,11.6,4287,50,18.2,43
2005,720,671,-146,-226,38,11.8,4323,68,19.9,45
2006,788,647,-52,-159,83,10.9,4091,55,18.1,61
2007,744,605,-63,-204,92,10.3,3801,33,16.5,64
2008,700,638,-141,-252,106,11.2,4128,57,18.9,49
2009,637,632,-199,-251,68,10.8,4029,45,17.0,56
2010,620,700,-268,-411,108,11.1,4184,72,19.5,60
2011,764,635,-58,-177,54,10.8,3985,59,19.4,69
2012,732,612,-75,-225,62,9.8,3696,44,17.1,88
2013,688,614,-126,-161,37,10.7,3932,28,16.5,55
2014,620,622,-180,-274,79,10.2,3819,52,18.9,70
2015,720,615,-83,-222,113,9.8,3672,51,17.4,90
2016,658,663,-197,-329,85,11.5,4266,68,19.4,61
2016
2017,549,655,-310,-358,64,11.6,4260,79,20.3,61
2018,564,628,-261,-376,122,11.5,4237,63,18.5,58
2019,690,656,-159,-302,90,10.8,4019,57,19.0,68
2020,580,673,-300,-399,58,11.9,4397,78,18.9,57
2021,641,800,-428,-497,86,12.2,4471,91,20.2,53
2022,606,599,-191,-228,20,10.0,3757,47,17.9,87
2023,567,831,-539,-489,-19,12.2,4506,84,20.6,59
2024,572,736,-429,-402,-2,12.0,4412,67,20.7,44
2025,546,701,-374,-440,41,12.9,4784,88,21.8,39
2026,579,751,-426,-481,24,11.6,4246,70,20.3,42
2027,657,730,-328,-414,99,12.0,4397,76,19.1,49
2028,635,669,-236,-323,102,12.1,4471,79,18.6,52
2029,580,801,-512,-536,-11,12.3,4501,78,19.7,44
2030,577,766,-446,-439,-11,11.9,4342,78,20.1,46
2031,596,629,-244,-297,70,11.9,4350,54,19.0,25
2032,575,724,-353,-499,89,12.3,4567,91,23.2,70
2033,573,673,-287,-401,107,11.7,4314,89,20.7,59
2034,687,703,-229,-299,55,11.6,4340,76,19.6,70
2035,596,678,-306,-386,60,12.5,4566,83,20.4,44
2036,574,669,-301,-331,20,11.7,4313,62,18.0,53
2037,597,693,-305,-312,4,12.2,4507,92,20.3,58
2038,636,703,-270,-443,159,12.3,4496,80,19.4,26
2039,663,696,-248,-320,50,12.2,4526,78,20.3,60
2040,589,645,-263,-335,54,11.5,4312,72,18.5,71
2041,625,678,-242,-318,36,11.7,4327,83,19.3,70
2042,566,650,-278,-290,32,11.4,4181,66,19.1,49
2043,665,679,-203,-368,91,11.8,4320,87,18.8,36
2044,652,661,-207,-316,114,10.4,3973,59,19.8,81
2045,701,671,-192,-248,77,11.6,4338,73,19.8,64
2046,624,622,-185,-276,91,11.9,4371,57,19.3,43
