year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,25,30,-195,4,17,-395,26,46,54
1988,25,29,-160,6,22,-418,53,36,40
1989,33,17,-202,8,21,-446,43,44,50
1990,39,42,-221,6,29,-491,40,42,77
1991,36,14,-180,8,35,-486,39,23,48
1992,31,11,-238,9,28,-544,24,32,63
1993,30,30,-205,2,38,-533,24,31,18
1994,22,28,-177,7,22,-411,49,33,111
1995,43,32,-189,6,30,-451,36,48,66
1996,29,11,-247,5,39,-374,38,44,104
1997,22,36,-125,5,16,-328,47,46,36
1998,34,27,-151,7,33,-432,38,48,32
1999,45,15,-267,7,23,-582,23,36,27
2000,15,18,-256,8,11,-509,19,44,49
2001,43,30,-187,6,23,-419,45,34,56
2002,30,42,-209,3,24,-331,37,21,87
2003,46,29,-183,5,19,-427,29,50,57
2004,47,20,-293,8,12,-563,39,50,61
2005,28,29,-156,7,22,-307,49,38,171
2006,27,18,-202,8,33,-408,37,52,114
2007,40,16,-177,6,15,-398,31,50,82
2008,37,12,-190,4,30,-351,39,35,131
2009,36,17,-167,8,28,-423,24,42,46
2010,17,11,-153,5,15,-299,56,42,153
2011,16,20,-128,1,17,-321,31,24,69
2012,36,27,-90,1,20,-249,33,33,122
2013,17,33,-130,5,20,-395,48,52,46
2014,43,17,-233,7,30,-522,20,32,101
2015,6,22,-193,7,2,-401,51,21,50
2016,26,5,-203,5,30,-388,32,25,109
2016
2017,36,33,-185,7,29,-437,34,15,60
2018,38,20,-216,7,23,-485,40,20,31
2019,23,16,-160,7,19,-379,35,15,90
2020,37,4,-118,3,27,-284,35,34,69
2021,36,11,-174,4,19,-452,35,35,66
2022,37,18,-137,5,41,-422,36,21,65
2023,17,18,-157,5,22,-419,42,39,14
2024,36,30,-217,6,35,-523,39,19,61
2025,46,11,-182,8,38,-450,38,24,45
2026,43,24,-182,4,26,-427,24,21,60
2027,29,27,-279,7,31,-606,24,33,89
2028,29,3,-173,7,39,-473,49,29,29
2029,23,7,-188,8,23,-465,44,38,30
2030,25,11,-238,9,35,-579,40,17,71
2031,41,20,-221,7,30,-462,29,34,70
2032,39,7,-202,5,40,-478,37,15,59
2033,50,14,-190,7,27,-461,42,13,76
2034,47,34,-243,7,48,-567,37,39,55
2035,52,26,-280,8,28,-556,21,22,50
2036,40,25,-259,6,39,-504,42,37,31
2037,39,16,-213,7,40,-486,33,31,80
2038,29,5,-120,4,36,-350,54,14,52
2039,35,18,-152,4,32,-390,28,22,53
2040,42,34,-217,6,42,-450,39,26,67
2041,23,21,-122,3,24,-282,39,21,50
2042,28,22,-165,4,29,-411,42,20,30
2043,48,20,-241,8,42,-546,27,29,53
2044,23,32,-166,2,30,-334,43,23,73
2045,32,13,-150,5,36,-420,35,12,47
2046,25,21,-81,5,25,-358,31,17,75

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
