year,annual-precipitations
1987,609
1988,588
1989,472
1990,370
1991,288
1992,305
1993,280
1994,344
1995,639
1996,610
1997,504
1998,579
1999,655
2000,445
2001,515
2002,610
2003,340
2004,617
2005,617
2006,538
2007,566
2008,573
2009,568
2010,933
2011,350
2012,433
2013,667
2014,640
2015,560
2016,818
