year,annual-frozen-days
1987,89
1988,86
1989,78
1990,75
1991,86
1992,80
1993,107
1994,63
1995,77
1996,100
1997,106
1998,91
1999,97
2000,69
2001,86
2002,68
2003,110
2004,89
2005,102
2006,91
2007,56
2008,56
2009,65
2010,92
2011,94
2012,77
2013,78
2014,43
2015,74
2016,75
