year,annual-average-temperature
1987,10.1
1988,10.5
1989,11.1
1990,10.9
1991,10.3
1992,10.2
1993,9.3
1994,11.4
1995,10.4
1996,9.9
1997,11.3
1998,10.6
1999,10.7
2000,11.0
2001,10.9
2002,11.2
2003,11.6
2004,10.8
2005,10.3
2006,11.5
2007,11.3
2008,10.8
2009,11.3
2010,9.9
2011,11.9
2012,11.4
2013,10.0
2014,10.9
2015,10.7
2016,10.5

min,8
max,14
steps,7
decimal


