year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,12,2,-22,5,0,-291,69,39,44
1988,2,6,-135,7,0,-315,75,32,266
1989,11,4,-19,6,1,-182,66,46,224
1990,19,3,-181,7,1,-291,71,46,204
1991,14,8,-208,10,1,-427,68,39,123
1992,12,12,-135,7,1,-304,70,41,138
1993,1,12,-133,7,0,-313,81,41,177
1994,10,10,-13,6,0,-208,83,36,177
1995,4,2,-196,6,2,-448,70,27,149
1996,12,6,12,4,0,-77,77,28,246
1997,5,0,-36,3,2,-283,77,33,116
1998,8,10,-66,5,1,-235,74,22,142
1999,3,3,-55,4,0,-293,77,46,97
2000,4,5,-49,2,0,-236,75,47,105
2001,7,6,-97,6,2,-329,71,29,151
2002,10,1,-119,9,3,-296,82,41,66
2003,9,5,-83,5,0,-245,78,34,152
2004,7,0,-132,5,4,-286,60,35,148
2005,13,13,-74,7,0,-251,70,41,91
2006,9,20,-158,10,1,-403,63,33,95
2007,7,6,-79,5,4,-279,56,20,91
2008,10,7,8,5,2,-194,77,19,168
2009,3,12,-160,8,0,-264,72,38,187
2010,11,4,-115,7,0,-317,64,29,164
2011,27,8,-52,7,10,-259,69,34,145
2012,21,11,-168,5,3,-278,62,27,321
2013,14,5,-57,4,3,-270,70,45,77
2014,1,7,-56,4,1,-207,81,39,92
2015,13,18,-139,6,6,-405,66,35,162
2016,7,10,-34,5,0,-186,66,27,202
2016
2017,22,5,-61,9,0,-355,62,17,103
2018,26,2,-211,6,0,-412,47,29,246
2019,14,7,-104,7,19,-407,60,30,102
2020,9,6,-112,8,1,-275,70,31,147
2021,23,4,-238,9,9,-529,55,22,191
2022,12,8,-251,9,0,-467,58,18,72
2023,31,2,-80,7,8,-337,55,23,211
2024,15,5,-220,7,0,-434,61,32,108
2025,23,1,-249,10,5,-496,51,27,152
2026,18,2,-211,8,9,-485,49,12,82
2027,14,5,-162,8,11,-431,58,40,121
2028,14,5,-150,6,5,-433,63,46,108
2029,16,4,-247,10,4,-504,58,22,230
2030,23,19,-155,5,8,-364,55,19,154
2031,26,8,-151,4,6,-378,43,10,150
2032,9,9,-220,8,12,-537,64,35,57
2033,18,2,-190,8,2,-317,65,21,180
2034,27,6,-180,6,6,-298,49,28,196
2035,30,0,-158,5,7,-369,49,18,116
2036,26,5,-181,7,4,-416,55,12,139
2037,17,7,-156,6,1,-383,53,15,113
2038,37,8,-97,5,1,-360,37,17,329
2039,24,13,-113,6,6,-310,67,36,243
2040,7,4,-181,8,2,-414,59,24,131
2041,20,3,-153,5,3,-449,65,20,236
2042,19,3,-119,6,3,-304,68,18,245
2043,13,12,-192,6,3,-417,59,22,172
2044,13,4,-114,5,1,-228,60,13,255
2045,28,11,-100,6,9,-381,69,30,187
2046,32,9,-179,9,14,-420,58,23,97
