year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,5,27,49,1,7,210,56,43,297
1988,12,26,39,1,9,198,59,38,281
1989,7,18,41,2,5,99,62,37,230
1990,2,46,141,1,0,428,69,61,409
1991,9,21,-25,2,4,-72,66,55,286
1992,4,20,170,2,7,286,78,38,343
1993,17,16,-74,4,0,-23,44,41,296
1994,11,20,152,2,4,263,61,56,302
1995,16,21,30,2,9,35,51,64,297
1996,5,37,-3,3,2,188,57,49,418
1997,6,43,23,0,2,148,77,44,356
1998,11,38,-17,3,11,76,64,32,308
1999,11,29,-22,1,8,202,58,48,348
2000,12,40,17,2,14,101,66,61,317
2001,8,50,186,0,3,266,63,52,299
2002,16,28,152,0,12,202,65,32,341
2003,12,42,147,3,7,55,51,24,208
2004,12,52,-4,1,13,41,62,31,216
2005,10,33,80,4,5,46,63,47,202
2006,5,44,34,3,1,326,60,44,479
2007,11,38,-47,1,5,134,46,42,233
2008,3,32,15,3,0,121,76,46,374
2009,5,37,69,3,4,150,64,32,319
2010,3,38,10,1,2,77,79,47,280
2011,12,37,-81,2,2,-38,66,39,228
2012,2,31,165,1,3,293,61,44,323
2013,6,43,154,2,2,415,64,58,377
2014,2,31,96,1,1,381,68,46,365
2015,6,39,87,3,3,153,65,44,306
2016,2,18,93,2,8,314,70,57,456
2016
2017,17,10,17,2,7,106,53,31,247
2018,22,17,75,1,5,105,54,32,347
2019,17,28,113,1,11,166,62,38,245
2020,16,19,64,2,6,-8,55,30,142
2021,12,31,15,2,9,-14,59,21,129
2022,22,15,134,2,19,115,63,40,149
2023,16,22,-23,1,3,32,52,26,215
2024,13,22,27,1,12,-45,69,38,155
2025,30,24,69,2,17,-5,48,32,152
2026,21,17,9,3,6,1,59,32,202
2027,17,29,-71,2,3,46,45,26,319
2028,11,39,-83,3,5,-51,59,26,177
2029,14,28,-48,2,9,1,47,37,330
2030,22,16,72,2,18,234,59,25,296
2031,27,20,-12,0,9,144,54,45,297
2032,6,26,166,2,7,296,76,16,374
2033,8,21,78,3,17,69,65,22,241
2034,13,33,156,0,11,216,68,38,195
2035,22,36,41,1,6,220,49,15,288
2036,25,28,36,1,9,9,48,18,153
2037,19,18,100,1,2,121,48,47,215
2038,10,30,198,3,19,268,74,32,305
2039,19,22,92,5,9,142,50,33,275
2040,27,43,-36,0,7,91,40,19,248
2041,17,34,70,0,2,198,49,43,282
2042,26,4,105,2,6,166,49,34,259
2043,29,18,-80,3,10,6,55,33,204
2044,5,18,271,2,3,229,68,27,217
2045,16,28,108,2,24,494,71,36,458
2046,21,9,-47,2,17,40,49,25,316

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
