year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1376,559,676,299,199,7.8,3084,28,17.1,120
1988,1330,593,575,206,224,8.1,3270,30,16.5,102
1989,1256,538,560,114,260,8.3,3181,20,15.6,103
1990,1740,490,1106,630,244,5.7,2531,2,13.1,142
1991,1215,624,388,49,201,7.7,3090,23,16.1,114
1992,1534,533,845,326,231,8.2,3105,36,16.8,94
1993,1198,634,352,-34,215,8.2,3228,26,14.0,82
1994,1571,565,854,349,286,7.9,3159,26,16.5,117
1995,1281,667,418,92,182,8.3,3243,32,16.4,117
1996,1549,600,762,376,239,7.2,2945,15,15.4,123
1997,1359,510,696,272,126,6.7,2798,12,15.1,119
1998,1108,568,382,114,75,8.0,3235,26,16.6,102
1999,1336,576,609,295,227,7.8,3152,40,17.0,110
2000,1477,655,620,193,218,7.0,3076,38,17.3,132
2001,1507,585,759,293,204,6.7,2833,26,15.3,132
2002,1398,577,656,366,188,8.6,3281,29,16.8,97
2003,1288,582,537,82,218,8.8,3515,31,16.1,91
2004,1186,589,434,114,133,7.7,3184,32,15.6,118
2005,1077,557,364,95,81,7.1,3104,18,15.4,113
2006,1408,535,723,389,158,7.0,2913,12,14.8,123
2007,1322,595,573,192,249,8.1,3299,37,17.0,119
2008,1299,523,623,321,93,7.0,2744,6,14.3,120
2009,1313,555,602,284,175,7.8,3157,16,15.7,105
2010,1236,535,550,191,113,6.8,2869,14,14.2,101
2011,1300,553,583,9,284,8.2,3244,21,15.0,101
2012,1426,541,725,325,273,7.6,3028,13,15.1,112
2013,1807,538,1116,493,287,6.7,2874,17,14.8,129
2014,1616,499,961,558,224,6.2,2673,11,13.5,126
2015,1597,550,893,266,284,7.9,3190,22,16.5,119
2016,1579,523,911,469,232,7.2,2899,17,15.3,121
2016
2017,1273,602,498,105,241,9.8,3634,37,16.9,69
2018,1417,603,645,218,204,9.4,3554,26,15.5,71
2019,1361,566,627,198,173,8.8,3394,34,17.1,90
2020,1211,573,469,18,186,9.0,3432,33,16.6,85
2021,1152,628,317,21,119,9.0,3488,36,16.3,84
2022,1148,591,397,74,181,9.1,3429,50,18.4,90
2023,1464,664,583,155,253,9.2,3474,27,17.2,84
2024,1227,617,387,69,233,8.8,3330,30,16.5,83
2025,1172,606,406,41,196,9.7,3639,55,16.9,88
2026,1275,651,404,100,147,9.2,3486,34,16.7,79
2027,1244,673,370,121,110,9.6,3670,44,17.1,94
2028,1268,565,550,109,271,8.3,3326,36,16.4,110
2029,1380,655,530,141,175,8.8,3400,38,16.7,99
2030,1409,555,676,320,194,10.1,3773,42,17.9,73
2031,1157,596,386,115,119,9.6,3676,49,17.2,93
2032,1365,542,656,376,157,9.1,3426,27,17.5,78
2033,1398,579,656,187,227,9.1,3450,38,17.8,81
2034,1373,578,639,243,273,8.5,3289,34,17.7,106
2035,1494,603,719,252,291,9.3,3579,44,16.9,86
2036,1100,604,320,52,116,10.1,3837,38,16.3,62
2037,1235,579,485,206,95,9.1,3456,30,15.3,94
2038,1543,553,825,393,237,8.6,3291,38,18.4,105
2039,1506,570,772,187,241,9.6,3721,41,17.6,85
2040,1238,614,465,115,234,9.1,3597,45,16.6,88
2041,1495,577,763,253,284,8.7,3381,32,16.8,115
2042,1386,609,592,161,218,10.4,3838,51,16.9,67
2043,1232,601,466,16,233,9.5,3625,54,17.2,84
2044,1595,536,892,351,306,9.0,3432,18,16.6,80
2045,1710,571,978,456,281,8.5,3276,51,18.6,115
2046,1225,609,434,145,168,10.7,3944,45,18.1,62

min,200,400,,,,6,2500,,12,30
max,1100,1000,,,,14,5000,,24,150
steps,10,11,,,,9,11,,5,9
decimal

