year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,428,579,-308,-316,22,7.6,3122,10,15.2,98
1988,549,584,-191,-293,66,7.8,3106,28,16.4,124
1989,606,641,-207,-284,102,9.5,3724,60,18.3,95
1990,417,580,-326,-325,-22,8.8,3356,19,14.7,71
1991,427,639,-439,-430,24,7.6,3139,21,16.3,113
1992,499,531,-204,-234,27,7.8,2991,20,16.5,115
1993,396,691,-558,-447,-28,9.0,3436,23,15.6,87
1994,416,697,-538,-433,-54,9.4,3530,24,17.1,82
1995,447,572,-284,-335,51,8.9,3404,20,15.6,72
1996,524,711,-443,-398,-32,8.2,3249,30,15.7,104
1997,507,670,-372,-372,5,8.4,3280,28,16.1,105
1998,541,636,-270,-315,61,9.4,3642,67,19.1,96
1999,498,735,-490,-481,-7,8.3,3384,44,16.6,110
2000,553,702,-357,-402,30,8.9,3403,37,17.0,86
2001,486,593,-271,-263,10,8.6,3330,38,15.9,93
2002,508,584,-243,-259,26,9.5,3560,33,17.8,81
2003,383,580,-391,-382,10,9.9,3693,24,16.9,64
2004,515,592,-252,-251,1,8.6,3299,23,17.1,96
2005,492,591,-253,-316,65,7.8,3034,30,16.2,117
2006,412,617,-376,-415,41,8.9,3352,23,16.9,92
2007,473,640,-353,-420,76,10.4,3868,28,16.3,50
2008,448,615,-338,-404,67,9.1,3505,40,17.8,99
2009,422,593,-335,-345,27,8.6,3265,29,16.4,89
2010,487,601,-290,-285,18,9.0,3465,29,17.1,85
2011,568,600,-211,-268,41,9.9,3698,19,15.0,61
2012,682,570,-47,-113,9,8.4,3155,33,17.6,118
2013,492,601,-283,-274,26,8.3,3246,29,15.6,112
2014,488,575,-258,-305,39,8.6,3432,16,14.9,74
2015,444,566,-275,-315,35,7.8,3093,23,16.5,120
2016,417,650,-397,-383,-19,9.2,3494,54,18.2,109
2016
2017,481,618,-319,-278,-30,10.2,3793,35,17.6,57
2018,426,690,-443,-453,2,11.2,4124,64,19.9,48
2019,414,629,-373,-394,34,8.7,3382,55,18.3,119
2020,498,615,-278,-341,28,9.1,3398,35,16.9,80
2021,504,700,-435,-388,-7,10.4,3859,39,17.8,79
2022,429,564,-318,-301,5,9.7,3624,34,17.1,72
2023,473,765,-537,-525,-19,10.5,3899,40,16.3,64
2024,490,731,-484,-422,-31,10.3,3838,51,18.3,86
2025,591,597,-172,-262,83,10.5,3861,37,17.1,66
2026,488,709,-473,-415,-13,9.9,3697,29,16.6,60
2027,465,750,-519,-492,-52,9.6,3636,37,16.7,88
2028,470,599,-327,-304,-18,10.9,3989,28,17.1,41
2029,485,770,-535,-508,35,9.6,3643,54,18.3,95
2030,523,657,-373,-337,-10,9.6,3628,33,18.1,76
2031,412,532,-298,-322,35,8.9,3372,29,16.3,91
2032,388,639,-435,-441,7,10.1,3753,52,18.6,87
2033,485,568,-266,-267,12,9.5,3578,31,16.3,72
2034,486,608,-304,-347,37,9.6,3610,30,17.2,94
2035,483,646,-354,-331,-14,10.3,3840,54,16.9,85
2036,436,574,-305,-328,19,9.0,3436,34,15.5,76
2037,537,597,-236,-262,27,9.4,3461,28,16.3,66
2038,446,667,-399,-347,-15,10.1,3822,59,18.2,79
2039,461,582,-304,-318,31,10.0,3742,46,19.4,76
2040,578,625,-220,-273,60,10.5,3881,39,16.8,49
2041,409,598,-367,-409,27,9.3,3632,37,18.3,97
2042,514,632,-301,-371,61,10.6,3954,30,16.9,59
2043,415,602,-371,-362,-3,9.4,3632,48,18.8,88
2044,439,610,-352,-329,13,9.3,3605,34,16.8,71
2045,498,591,-252,-278,26,9.0,3396,43,17.7,100
2046,472,653,-360,-404,28,10.3,3912,46,17.4,74
