year,annual-average-temperature
1987,7.8
1988,9.8
1989,10.1
1990,10.1
1991,9.3
1992,9.8
1993,8.9
1994,10.4
1995,9.4
1996,7.4
1997,9.4
1998,9.8
1999,10.2
2000,10.6
2001,9.8
2002,9.9
2003,9.9
2004,9.7
2005,9.8
2006,10.3
2007,10.5
2008,10.2
2009,9.8
2010,8.4
2011,10.4
2012,9.9
2013,9.2
2014,11.0
2015,10.7
2016,10.3
