year,annual-frozen-days
1987,59
1988,43
1989,59
1990,56
1991,55
1992,47
1993,61
1994,30
1995,49
1996,44
1997,39
1998,61
1999,51
2000,35
2001,40
2002,26
2003,58
2004,52
2005,83
2006,64
2007,42
2008,40
2009,50
2010,73
2011,38
2012,46
2013,69
2014,22
2015,48
2016,41
