year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,700,718,-228,-325,64,11.4,4201,70,20.0,60
1988,839,731,-108,-436,148,10.9,4020,59,18.5,64
1989,742,665,-134,-305,119,10.6,3924,35,16.7,60
1990,725,701,-206,-254,56,12.0,4397,59,19.1,34
1991,791,827,-297,-393,95,11.8,4335,67,19.3,48
1992,851,726,-83,-376,185,10.9,4038,73,18.6,77
1993,623,788,-425,-539,21,10.7,3997,55,17.7,74
1994,578,797,-498,-520,8,11.8,4332,59,18.3,32
1995,768,697,-151,-391,134,11.1,4054,58,18.8,49
1996,680,741,-313,-464,105,10.7,3957,37,17.3,76
1997,867,800,-187,-440,140,11.3,4149,62,18.8,61
1998,573,727,-360,-477,60,10.5,3914,67,19.3,102
1999,682,748,-357,-408,-8,10.5,3917,39,18.4,76
2000,748,844,-379,-531,117,12.1,4445,75,19.5,54
2001,894,690,-11,-274,113,11.2,4143,55,18.6,69
2002,833,724,-105,-322,176,10.8,4027,45,18.7,68
2003,822,747,-149,-340,136,12.3,4519,73,20.1,45
2004,818,713,-108,-259,56,11.0,4049,58,18.9,42
2005,796,710,-125,-334,87,10.8,3968,43,17.5,62
2006,778,719,-133,-264,53,10.4,3897,51,18.6,72
2007,719,741,-237,-360,48,11.6,4299,71,20.3,50
2008,630,756,-359,-377,7,11.9,4357,74,19.6,54
2009,551,706,-371,-485,70,11.1,4078,51,18.1,59
2010,757,735,-181,-494,109,11.2,4120,72,19.2,56
2011,741,684,-145,-336,44,10.8,4056,50,19.2,62
2012,676,710,-257,-303,11,11.3,4182,54,19.6,60
2013,979,720,36,-161,82,11.5,4204,64,20.3,58
2014,705,720,-230,-479,196,11.2,4168,57,19.0,68
2015,721,712,-188,-450,201,10.4,3867,53,19.5,77
2016,630,722,-306,-425,117,11.0,4052,68,18.4,64
2016
2017,880,753,-105,-260,124,13.0,4761,89,20.9,40
2018,660,773,-334,-585,130,13.0,4760,89,21.1,35
2019,786,710,-132,-279,150,11.4,4210,59,19.4,49
2020,919,762,-57,-405,340,12.1,4478,82,20.1,69
2021,742,893,-450,-626,144,13.4,4911,117,22.1,53
2022,908,717,-36,-293,106,11.8,4314,95,20.3,71
2023,817,819,-261,-530,222,12.3,4503,88,20.4,46
2024,674,817,-384,-446,69,12.0,4383,76,20.4,51
2025,716,755,-272,-411,61,13.1,4803,91,20.8,29
2026,697,809,-389,-449,13,12.6,4606,82,20.9,41
2027,796,832,-304,-445,133,11.4,4206,77,20.1,68
2028,735,765,-242,-445,122,12.0,4411,90,20.9,54
2029,744,828,-372,-508,62,12.7,4632,89,19.8,44
2030,708,845,-390,-604,144,12.0,4422,82,20.4,48
2031,888,752,-83,-300,123,13.1,4773,91,20.1,28
2032,712,739,-242,-393,139,12.2,4478,79,20.1,59
2033,589,731,-345,-461,103,11.6,4240,72,19.6,49
2034,514,826,-539,-706,137,13.6,4971,103,22.0,22
2035,708,756,-273,-436,107,12.4,4535,81,19.4,48
2036,519,810,-502,-578,69,12.9,4750,113,21.8,48
2037,843,803,-179,-397,109,13.2,4833,97,21.4,36
2038,590,793,-406,-602,142,11.9,4378,99,22.0,75
2039,641,810,-394,-406,10,13.3,4906,99,22.0,31
2040,759,778,-221,-508,253,12.2,4470,84,20.0,30
2041,627,755,-343,-400,60,12.2,4452,72,20.3,44
2042,668,746,-292,-447,138,12.0,4377,89,19.8,48
2043,1100,716,184,-267,309,12.1,4440,64,20.0,30
2044,880,772,-105,-442,263,12.5,4601,85,20.6,35
2045,895,781,-106,-186,86,12.3,4527,99,21.7,60
2046,745,796,-265,-316,36,12.4,4532,83,20.8,56
