year,annual-average-temperature
1987,11.5
1988,12.1
1989,12.4
1990,12.4
1991,11.9
1992,11.7
1993,11.3
1994,13.1
1995,12.2
1996,11.5
1997,12.8
1998,12.1
1999,12.4
2000,12.8
2001,12.5
2002,12.6
2003,13.0
2004,12.4
2005,12.0
2006,13.1
2007,12.9
2008,12.1
2009,13.0
2010,11.7
2011,13.3
2012,12.8
2013,11.8
2014,13.1
2015,13.1
2016,12.7
