year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,23,4,-75,8,1,-242,42,27,139
1988,5,3,-65,2,3,-160,60,22,172
1989,4,2,-63,4,2,-185,67,26,163
1990,19,1,-21,3,2,-184,58,23,155
1991,1,2,-36,2,0,-102,64,36,170
1992,26,3,-4,3,6,-146,46,21,91
1993,25,7,-159,2,9,-215,45,11,184
1994,5,2,-108,2,0,-220,64,40,122
1995,13,5,-79,4,3,-214,54,33,114
1996,1,1,-130,4,1,-299,61,32,98
1997,10,8,-96,4,0,-198,67,9,177
1998,9,5,-62,5,0,-168,64,27,104
1999,7,2,-75,5,4,-283,67,18,97
2000,7,5,-46,3,0,-210,56,29,116
2001,1,2,3,3,0,-128,74,37,67
2002,10,0,-91,3,1,-123,71,19,167
2003,2,7,-90,3,0,-250,58,23,134
2004,6,0,-105,6,1,-253,58,28,111
2005,12,4,-75,3,1,-180,56,36,121
2006,9,0,-82,2,0,-156,57,32,95
2007,19,1,-139,4,2,-336,48,30,85
2008,10,0,-23,4,1,-148,74,31,129
2009,15,5,-87,5,0,-165,43,30,169
2010,15,9,-51,3,0,-201,60,32,109
2011,7,1,4,3,0,-77,61,29,84
2012,10,17,-2,1,2,-63,52,20,97
2013,21,10,-126,6,0,-276,48,36,76
2014,15,0,-120,4,3,-281,55,39,204
2015,8,4,-53,3,2,-222,66,39,107
2016,16,14,14,2,1,-98,63,32,189
2016
2017,11,10,-86,3,0,-217,61,5,150
2018,15,0,7,3,0,-136,56,34,73
2019,21,8,-91,4,0,-201,50,14,102
2020,34,4,-95,1,1,-288,50,15,70
2021,19,4,-140,4,2,-317,48,8,114
2022,8,2,-86,3,2,-224,63,15,104
2023,13,2,-97,3,6,-311,52,17,56
2024,29,5,-96,3,8,-339,54,20,120
2025,23,9,-50,4,2,-205,47,33,131
2026,31,5,-123,2,2,-278,43,19,131
2027,26,3,-145,2,2,-345,51,17,106
2028,12,4,-26,2,1,-202,62,16,92
2029,23,5,-129,4,8,-343,61,23,72
2030,10,5,-124,4,3,-291,57,14,125
2031,14,1,-97,3,1,-212,57,22,137
2032,13,2,-109,6,1,-288,59,19,150
2033,9,13,13,3,1,-164,79,20,53
2034,20,6,-94,3,3,-269,60,17,75
2035,35,14,-133,4,14,-270,56,16,114
2036,11,0,-132,4,0,-240,54,27,118
2037,27,6,-170,6,13,-356,43,19,109
2038,22,0,-71,3,0,-209,46,9,90
2039,25,6,-127,6,5,-280,54,29,108
2040,23,10,-80,1,1,-157,40,15,160
2041,24,5,-53,4,3,-193,45,22,102
2042,18,4,-160,3,2,-303,50,12,80
2043,22,2,26,2,5,-99,55,14,83
2044,15,8,-93,1,0,-193,53,20,73
2045,21,0,-90,3,2,-211,53,24,126
2046,32,2,-90,3,10,-247,37,13,82

min,,,,0
max,,,,14
steps,,,,8
decimal
