year,annual-average-temperature
1987,8.9
1988,10.2
1989,10.5
1990,10.5
1991,9.6
1992,10.4
1993,9.9
1994,11.1
1995,10.6
1996,9.0
1997,10.5
1998,10.2
1999,10.7
2000,11.2
2001,10.6
2002,10.9
2003,11.1
2004,10.2
2005,10.7
2006,11.1
2007,11.0
2008,10.5
2009,10.7
2010,9.6
2011,11.9
2012,10.7
2013,9.9
2014,11.7
2015,11.2
2016,10.7

min,7
max,13
steps,7
decimal
