year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,267,955,-1045,-862,-100,14.2,5189,101,23.6,42
1988,286,985,-1069,-847,-72,14.7,5357,120,23.9,25
1989,359,964,-954,-826,-11,14.4,5262,115,23.2,38
1990,377,1011,-962,-912,42,14.8,5417,122,24.5,27
1991,296,1040,-1152,-915,-101,14.9,5441,116,23.7,28
1992,244,976,-1108,-909,-39,14.6,5338,121,23.5,24
1993,284,1030,-1155,-968,-69,15.0,5472,130,24.6,20
1994,341,1073,-1118,-954,-52,14.7,5364,138,23.9,26
1995,286,989,-1072,-896,-49,14.9,5433,146,24.5,44
1996,365,1042,-1066,-938,-2,14.7,5350,124,24.4,37
1997,301,937,-987,-804,-70,14.6,5322,117,23.4,31
1998,254,1003,-1173,-863,-137,14.5,5319,127,22.2,31
1999,281,1006,-1072,-896,-94,14.1,5143,140,23.4,50
2000,244,1028,-1172,-961,-70,14.7,5360,124,23.6,24
2001,344,1006,-1002,-940,24,15.0,5476,128,24.1,26
2002,259,1002,-1102,-884,-47,15.0,5502,113,24.7,14
2003,305,982,-1021,-883,-14,14.2,5182,123,23.4,43
2004,348,1001,-1008,-938,9,14.7,5361,122,22.8,35
2005,300,989,-1059,-842,-96,14.6,5348,123,23.0,30
2006,354,969,-989,-855,-38,14.4,5277,130,23.7,28
2007,303,1002,-1064,-879,-75,14.9,5439,144,24.5,34
2008,304,994,-1022,-848,-61,14.6,5320,133,24.0,41
2009,245,1006,-1117,-953,-50,14.5,5309,129,24.0,42
2010,372,948,-903,-786,-18,13.9,5098,118,23.0,43
2011,265,1004,-1090,-895,-65,14.7,5376,123,23.6,30
2012,311,1016,-1044,-913,-21,14.7,5371,127,24.1,30
2013,334,1052,-1072,-951,-46,14.6,5332,139,24.9,46
2014,293,1015,-1079,-951,-50,14.7,5397,132,24.2,29
2015,296,1012,-1082,-894,-51,14.8,5405,129,22.8,26
2016,280,956,-1039,-834,-68,15.0,5487,117,23.3,34
2016
2017,337,1038,-1072,-969,-2,16.2,5930,145,24.6,10
2018,240,1045,-1202,-957,-97,16.5,6036,156,25.1,11
2019,314,1010,-1043,-950,31,15.2,5530,135,24.5,24
2020,367,1046,-1044,-920,-58,16.2,5942,141,25.6,10
2021,362,1103,-1151,-1014,-84,16.1,5880,154,25.4,17
2022,317,996,-1066,-889,-70,16.2,5901,130,25.8,12
2023,347,1079,-1106,-920,-84,15.7,5724,130,24.3,15
2024,405,996,-1046,-852,-113,15.7,5749,136,24.1,8
2025,271,1017,-1091,-938,-66,15.4,5604,125,24.9,12
2026,226,1017,-1159,-961,-121,15.3,5586,125,24.1,7
2027,411,1066,-1087,-954,-101,15.7,5724,133,24.5,13
2028,272,1042,-1150,-975,-36,16.1,5900,142,25.2,15
2029,253,1040,-1156,-966,-102,15.2,5554,139,25.5,33
2030,250,1075,-1237,-949,-157,15.9,5802,136,26.1,24
2031,395,955,-915,-776,-88,15.9,5801,134,24.1,6
2032,337,1008,-1037,-853,-80,15.1,5522,133,24.1,30
2033,216,1015,-1186,-912,-128,15.6,5699,130,25.5,29
2034,218,1067,-1225,-1038,-89,16.2,5924,148,25.8,23
2035,385,1018,-996,-882,-29,15.6,5697,130,25.7,14
2036,432,1032,-958,-899,-45,16.1,5878,141,26.2,9
2037,292,993,-1060,-922,-48,16.0,5840,136,25.6,1
2038,323,1067,-1118,-979,-53,16.3,5943,159,26.4,13
2039,271,974,-1068,-900,-90,15.2,5549,105,24.2,10
2040,257,1030,-1136,-981,-43,15.6,5721,151,23.9,22
2041,265,1113,-1230,-1030,-82,16.6,6063,156,25.3,17
2042,286,1094,-1186,-1036,-149,16.7,6085,150,27.0,9
2043,310,1030,-1115,-936,-114,15.8,5777,143,24.0,22
2044,349,979,-991,-878,-39,15.0,5496,131,22.9,12
2045,368,995,-942,-917,-49,15.4,5610,129,24.7,14
2046,361,1044,-1035,-915,-31,16.0,5849,151,24.9,9
