year,annual-average-temperature
1987,14.8
1988,14.2
1989,15.0
1990,14.6
1991,14.4
1992,14.2
1993,14.0
1994,15.5
1995,15.9
1996,14.7
1997,15.7
1998,15.2
1999,15.2
2000,15.3
2001,15.7
2002,15.6
2003,15.8
2004,15.1
2005,15.3
2006,16.0
2007,13.7
2008,14.6
2009,15.3
2010,14.9
2011,16.0
2012,15.5
2013,14.8
2014,16.0
2015,16.4
2016,15.5

min,12
max,17
steps,11
decimal,1
